attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type,zip_code,R_cat
"{'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Hair Types Specialized In': {'coloring': True, 'curly': True, 'perms': True, 'straightperms': False, 'extensions': True, 'africanamerican': False, 'kids': False, 'asian': True}, 'Wheelchair Accessible': True, 'By Appointment Only': True, 'Price Range': 2, 'Good for Kids': False}",qrjPKkSPzodIfP0kW1mtEw,"['Hair Salons', 'Hair Removal', 'Beauty & Spas']",Scottsdale,"4328 N Wells Fargo Ave
Ste 2
Scottsdale, AZ 85251","{'Wednesday': {'open': '10:00', 'close': '19:00'}, 'Monday': {'open': '10:00', 'close': '18:00'}, 'Friday': {'open': '10:00', 'close': '19:00'}, 'Thursday': {'open': '10:00', 'close': '19:00'}, 'Tuesday': {'open': '10:00', 'close': '19:00'}, 'Saturday': {'open': '10:00', 'close': '16:00'}, 'Sunday': {'open': '10:00', 'close': '18:00'}}",33.4991492,-111.9230629,Salon D' Shayn,[],True,165,5.0,AZ,business,85251,2
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Wi-Fi': 'paid', 'Dogs Allowed': True}",FgyBmc-XS_ViFAf8Wy25yA,"['Hotels & Travel', 'Event Planning & Services', 'Hotels']",Phoenix,"340 North 3rd Street
Phoenix, AZ 85004",{},33.4526933,-112.0701129,Sheraton Phoenix Downtown Hotel,[],True,119,4.0,AZ,business,85004,2
{'Accepts Credit Cards': True},YXp62JdXJDzX0EuRv_zgMQ,"['Home Services', 'Heating & Air Conditioning/HVAC']",Phoenix,"7027 N 27th Ave
Phoenix, AZ 85051","{'Wednesday': {'open': '07:00', 'close': '17:00'}, 'Monday': {'open': '07:00', 'close': '17:00'}, 'Friday': {'open': '07:00', 'close': '17:00'}, 'Thursday': {'open': '07:00', 'close': '17:00'}, 'Tuesday': {'open': '07:00', 'close': '17:00'}, 'Saturday': {'open': '07:00', 'close': '17:00'}}",33.5395376,-112.1167214,Flores Air Conditioning and Heating,[],True,106,4.5,AZ,business,85051,2
"{'Good For Dancing': False, 'Noise Level': 'average', 'Music': {'video': False, 'jukebox': False, 'live': True, 'dj': False}, 'Happy Hour': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Good For Groups': True, 'Dogs Allowed': True, 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Smoking': 'outdoor', 'Has TV': True, 'Wheelchair Accessible': True, 'Ages Allowed': '21plus', 'Ambience': {'casual': True, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Alcohol': 'full_bar', 'Good for Kids': False, 'Coat Check': False}",tdcjXyFLMKAsvRhURNOkCg,"['Bars', 'Arts & Entertainment', 'Nightlife', 'Music Venues']",Scottsdale,"7320 E Scottsdale Mall
Scottsdale, AZ 85251","{'Wednesday': {'open': '11:00', 'close': '00:30'}, 'Monday': {'open': '11:00', 'close': '00:00'}, 'Friday': {'open': '09:00', 'close': '02:00'}, 'Thursday': {'open': '09:00', 'close': '02:00'}, 'Tuesday': {'open': '11:00', 'close': '00:00'}, 'Saturday': {'open': '09:00', 'close': '02:00'}, 'Sunday': {'open': '09:00', 'close': '02:00'}}",33.4932316,-111.9240949,Old Town Tavern,[],True,118,4.0,AZ,business,85251,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Take-out': True, 'Wheelchair Accessible': True, 'Takes Reservations': False, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'no', 'Delivery': True, 'Caters': True}",zB7X7aj54c6OiDTgWtpqVQ,"['Food', 'Desserts', 'Ice Cream & Frozen Yogurt']",Gilbert,"1385 E Warner Rd
Ste 103
Gilbert, AZ 85296","{'Wednesday': {'open': '12:00', 'close': '21:00'}, 'Monday': {'open': '12:00', 'close': '21:00'}, 'Friday': {'open': '12:00', 'close': '21:00'}, 'Thursday': {'open': '12:00', 'close': '21:00'}, 'Tuesday': {'open': '12:00', 'close': '21:00'}, 'Saturday': {'open': '12:00', 'close': '21:00'}, 'Sunday': {'open': '12:00', 'close': '19:00'}}",33.335476,-111.75968,Udder Delights,[],True,102,4.0,AZ,business,85296,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': True, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Wi-Fi': 'free', 'Wheelchair Accessible': True}",1eJiyKXx_ruNu6F36BJQCg,"['Food', 'Ice Cream & Frozen Yogurt']",Tempe,"350 S Mill Ave
Tempe, AZ 85281","{'Wednesday': {'open': '11:00', 'close': '23:00'}, 'Monday': {'open': '11:00', 'close': '23:00'}, 'Friday': {'open': '11:00', 'close': '00:00'}, 'Thursday': {'open': '11:00', 'close': '00:00'}, 'Tuesday': {'open': '11:00', 'close': '23:00'}, 'Saturday': {'open': '11:00', 'close': '00:00'}, 'Sunday': {'open': '11:00', 'close': '23:00'}}",33.426955,-111.940117,Mojo Yogurt,[],True,104,4.0,AZ,business,85281,2
{'Good for Kids': True},IYYaa562PybzXf8tQnT17w,"['Arts & Entertainment', 'Stadiums & Arenas']",Phoenix,"10710 W. Camelback Rd.
Phoenix, AZ 85037",{},33.5132266,-112.2948244,Camelback Ranch,[],True,107,4.0,AZ,business,85037,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'free'}",CauZCFJ_WQ-yxqSb1puaOg,"['Food', 'Coffee & Tea']",Gilbert,"309 N Gilbert Rd
Gilbert, AZ 85234","{'Wednesday': {'open': '06:00', 'close': '17:00'}, 'Monday': {'open': '06:00', 'close': '17:00'}, 'Friday': {'open': '06:00', 'close': '20:30'}, 'Thursday': {'open': '06:00', 'close': '17:00'}, 'Tuesday': {'open': '06:00', 'close': '17:00'}, 'Saturday': {'open': '06:00', 'close': '20:30'}, 'Sunday': {'open': '07:00', 'close': '12:00'}}",33.3554098,-111.7895571,Bergies Coffee Roast House,[],True,112,4.5,AZ,business,85234,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': True, 'street': False, 'validated': True, 'valet': True, 'lot': True}, 'Wi-Fi': 'free', 'Wheelchair Accessible': True}",nFBse3YXN8CP1cDieyLz6A,"['Food', 'Ice Cream & Frozen Yogurt']",Phoenix,"2502 Camelback Rd
Phoenix, AZ 85016","{'Wednesday': {'open': '10:00', 'close': '22:00'}, 'Monday': {'open': '10:00', 'close': '22:00'}, 'Friday': {'open': '10:00', 'close': '23:00'}, 'Thursday': {'open': '10:00', 'close': '22:00'}, 'Tuesday': {'open': '10:00', 'close': '22:00'}, 'Saturday': {'open': '10:00', 'close': '23:00'}, 'Sunday': {'open': '10:00', 'close': '22:00'}}",33.510189,-112.027193,Mojo Yogurt,[],False,117,4.0,AZ,business,85016,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'no'}",K4Oo7A5Kp5eSgBV7MgOu8Q,"['Food', 'Coffee & Tea']",Scottsdale,"1422 N Scottsdale Rd
Scottsdale, AZ 85257","{'Wednesday': {'open': '05:00', 'close': '22:00'}, 'Monday': {'open': '05:00', 'close': '22:00'}, 'Friday': {'open': '05:00', 'close': '23:00'}, 'Thursday': {'open': '05:00', 'close': '22:00'}, 'Tuesday': {'open': '05:00', 'close': '22:00'}, 'Saturday': {'open': '05:30', 'close': '23:00'}, 'Sunday': {'open': '05:30', 'close': '22:00'}}",33.4643898,-111.9263525,Dutch Bros Coffee,[],True,102,4.5,AZ,business,85257,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'free'}",WJ5mq4EiWYAA4Vif0xDfdg,"['Food', 'Coffee & Tea']",Phoenix,"4700 N Central Ave
Phoenix, AZ 85012","{'Wednesday': {'open': '07:00', 'close': '19:00'}, 'Monday': {'open': '07:00', 'close': '19:00'}, 'Friday': {'open': '07:00', 'close': '22:00'}, 'Thursday': {'open': '07:00', 'close': '19:00'}, 'Tuesday': {'open': '07:00', 'close': '19:00'}, 'Saturday': {'open': '07:00', 'close': '22:00'}, 'Sunday': {'open': '07:00', 'close': '14:00'}}",33.5062078,-112.0739142,Lola Coffee,[],False,140,4.0,AZ,business,85012,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wi-Fi': 'no', 'Wheelchair Accessible': True}",djYFLq4Bkqpkd14-0IJfug,"['Food', 'Ice Cream & Frozen Yogurt']",Tempe,"555 N Scottsdale Rd
Tempe, AZ 85281","{'Wednesday': {'open': '11:00', 'close': '23:00'}, 'Monday': {'open': '11:00', 'close': '23:00'}, 'Friday': {'open': '11:00', 'close': '00:00'}, 'Thursday': {'open': '11:00', 'close': '23:00'}, 'Tuesday': {'open': '11:00', 'close': '23:00'}, 'Saturday': {'open': '11:00', 'close': '00:00'}, 'Sunday': {'open': '11:00', 'close': '23:00'}}",33.434332,-111.9255007,Yogurtland,[],True,133,4.5,AZ,business,85281,2
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'garage': True, 'street': False, 'validated': False, 'valet': False, 'lot': False}, 'Wheelchair Accessible': True}",1QxI2IP3XfndDAY8nyZVPg,"['Local Services', 'Computers', 'Shopping', 'IT Services & Computer Repair', 'Mobile Phones']",Scottsdale,"15169 N Scottsdale Rd
Scottsdale, AZ 85254","{'Wednesday': {'open': '10:00', 'close': '21:00'}, 'Monday': {'open': '10:00', 'close': '21:00'}, 'Friday': {'open': '10:00', 'close': '21:00'}, 'Thursday': {'open': '10:00', 'close': '21:00'}, 'Tuesday': {'open': '10:00', 'close': '21:00'}, 'Saturday': {'open': '10:00', 'close': '21:00'}, 'Sunday': {'open': '12:00', 'close': '18:00'}}",33.6239133,-111.9251335,Apple Store,[],True,121,3.0,AZ,business,85254,2
"{'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'no'}",EXmWz2eaKTGNIf3FJUlVZA,"['Food', 'Coffee & Tea']",Phoenix,"4 W Camelback Rd
Phoenix, AZ 85013","{'Wednesday': {'open': '05:00', 'close': '22:00'}, 'Monday': {'open': '05:00', 'close': '22:00'}, 'Friday': {'open': '05:00', 'close': '23:00'}, 'Thursday': {'open': '05:00', 'close': '22:00'}, 'Tuesday': {'open': '05:00', 'close': '22:00'}, 'Saturday': {'open': '05:30', 'close': '23:00'}, 'Sunday': {'open': '05:30', 'close': '22:00'}}",33.5094906,-112.0742475,Dutch Bros Coffee,[],True,134,4.5,AZ,business,85013,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}}",zofs5Ig8kgvtFyp3ySoSBA,"['Food', 'Desserts', 'Bakeries']",Tempe,"1805 E Elliot Rd
Ste 106
Tempe, AZ 85284","{'Wednesday': {'open': '11:00', 'close': '19:00'}, 'Monday': {'open': '11:00', 'close': '19:00'}, 'Friday': {'open': '11:00', 'close': '20:00'}, 'Thursday': {'open': '11:00', 'close': '19:00'}, 'Tuesday': {'open': '11:00', 'close': '19:00'}, 'Saturday': {'open': '11:00', 'close': '20:00'}, 'Sunday': {'open': '11:00', 'close': '17:00'}}",33.3478761,-111.909978,Mind Over Batter,[],True,105,3.5,AZ,business,85284,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wi-Fi': 'no', 'Wheelchair Accessible': True}",iELA6eREUgDVQrtLgYmS6Q,"['Food', 'Ice Cream & Frozen Yogurt']",Scottsdale,"4513 N Scottsdale Rd
Ste 118
Scottsdale, AZ 85251","{'Wednesday': {'open': '11:00', 'close': '22:30'}, 'Monday': {'open': '11:00', 'close': '22:30'}, 'Friday': {'open': '11:00', 'close': '23:00'}, 'Thursday': {'open': '11:00', 'close': '22:30'}, 'Tuesday': {'open': '11:00', 'close': '22:30'}, 'Saturday': {'open': '11:00', 'close': '23:00'}, 'Sunday': {'open': '11:00', 'close': '22:30'}}",33.5033716,-111.9256326,Yogurtland,[],True,165,4.5,AZ,business,85251,2
"{'Accepts Credit Cards': True, 'Accepts Insurance': False, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True, 'By Appointment Only': True, 'Price Range': 2, 'Good for Kids': True}",mlgD0zcqkWdGBzX97NS-8g,"['Hair Salons', 'Skin Care', 'Massage', 'Beauty & Spas']",Phoenix,"1940 E Camelback Rd
Phoenix, AZ 85016","{'Wednesday': {'open': '08:00', 'close': '20:00'}, 'Monday': {'open': '08:00', 'close': '19:00'}, 'Friday': {'open': '08:00', 'close': '20:00'}, 'Thursday': {'open': '08:00', 'close': '20:00'}, 'Tuesday': {'open': '08:00', 'close': '20:00'}, 'Saturday': {'open': '08:00', 'close': '19:00'}}",33.5101301,-112.0393895,R Salon,[],True,155,4.5,AZ,business,85016,2
{'Accepts Credit Cards': True},ptcXvjH3L4buWCI2J9LAQA,"['Local Services', 'Shipping Centers', 'Couriers & Delivery Services']",Phoenix,"3401 E Harbour Dr
Phoenix, AZ 85034","{'Wednesday': {'open': '06:30', 'close': '21:00'}, 'Monday': {'open': '06:30', 'close': '21:00'}, 'Friday': {'open': '06:30', 'close': '21:00'}, 'Thursday': {'open': '06:30', 'close': '21:00'}, 'Tuesday': {'open': '06:30', 'close': '21:00'}, 'Saturday': {'open': '08:00', 'close': '18:00'}}",33.418617,-112.008369,OnTrac,[],True,191,1.0,AZ,business,85034,2
"{'Good For Groups': True, 'Noise Level': 'loud', 'Music': {'jukebox': True}, 'Accepts Credit Cards': True, 'Price Range': 2, 'Waiter Service': True, 'Coat Check': False, 'Outdoor Seating': True, 'Alcohol': 'full_bar', 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Smoking': 'outdoor', 'Has TV': True, 'Wheelchair Accessible': True, 'Ambience': {'casual': True, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Good For Dancing': False, 'Happy Hour': True}",ET9F32B8mz3q8lNmtDMlcQ,"['Bars', 'Sports Bars', 'Nightlife']",Phoenix,"3647 E Indian School Rd
Phoenix, AZ 85018","{'Wednesday': {'open': '11:00', 'close': '02:00'}, 'Monday': {'open': '11:00', 'close': '02:00'}, 'Friday': {'open': '11:00', 'close': '02:00'}, 'Thursday': {'open': '11:00', 'close': '02:00'}, 'Tuesday': {'open': '11:00', 'close': '02:00'}, 'Saturday': {'open': '11:00', 'close': '02:00'}, 'Sunday': {'open': '11:00', 'close': '02:00'}}",33.4949347,-112.0020575,Zipps Sports Grill,[],True,114,3.0,AZ,business,85018,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",c2WLZLpvNG2VLOfjjqKrkw,"['Food', 'Breweries']",Tempe,"1920 E University Dr
Ste 104
Tempe, AZ 85281","{'Wednesday': {'open': '16:00', 'close': '23:00'}, 'Monday': {'open': '14:00', 'close': '22:00'}, 'Friday': {'open': '16:00', 'close': '00:00'}, 'Thursday': {'open': '16:00', 'close': '00:00'}, 'Tuesday': {'open': '16:00', 'close': '23:00'}, 'Saturday': {'open': '14:00', 'close': '00:00'}, 'Sunday': {'open': '11:00', 'close': '19:00'}}",33.42262,-111.904519,Sleepy Dog Brewing,[],True,120,4.0,AZ,business,85281,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",QYSBBLmZi-Cuw0sWzxgVVg,"['Food', 'Beer, Wine & Spirits']",Phoenix,"1670 E Camelback Road
Phoenix, AZ 85016","{'Wednesday': {'open': '09:00', 'close': '22:00'}, 'Monday': {'open': '09:00', 'close': '22:00'}, 'Friday': {'open': '09:00', 'close': '22:00'}, 'Thursday': {'open': '09:00', 'close': '22:00'}, 'Tuesday': {'open': '09:00', 'close': '22:00'}, 'Saturday': {'open': '09:00', 'close': '22:00'}, 'Sunday': {'open': '09:00', 'close': '21:00'}}",33.5102177,-112.0457245,Total Wine & More,[],True,114,4.5,AZ,business,85016,2
"{'Noise Level': 'loud', 'Music': {'live': True}, 'Happy Hour': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Wi-Fi': 'free', 'Good For Groups': True, 'Alcohol': 'full_bar', 'Parking': {'garage': True, 'street': False, 'validated': False, 'valet': True, 'lot': False}, 'Outdoor Seating': True, 'Smoking': 'yes', 'Has TV': True, 'Wheelchair Accessible': True, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': True, 'classy': False, 'upscale': False}, 'Good For Dancing': True, 'Good for Kids': False, 'Coat Check': False}",8x9Mzb7gX6SEHQIlSDpU8w,"['Arts & Entertainment', 'Music Venues', 'Casinos', 'Nightlife', 'Hotels & Travel', 'Event Planning & Services', 'Hotels']",Chandler,"5040 Wild Horse Pass Blvd
Chandler, AZ 85226","{'Wednesday': {'open': '00:00', 'close': '00:00'}, 'Monday': {'open': '00:00', 'close': '00:00'}, 'Friday': {'open': '00:00', 'close': '00:00'}, 'Thursday': {'open': '00:00', 'close': '00:00'}, 'Tuesday': {'open': '00:00', 'close': '00:00'}, 'Saturday': {'open': '00:00', 'close': '00:00'}, 'Sunday': {'open': '00:00', 'close': '00:00'}}",33.2815660319081,-111.97295665741,Wild Horse Pass Hotel and Casino,[],True,144,3.5,AZ,business,85226,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True}",XYhVyCbzJCrYclR6J4LYSw,"['Food', 'Ethnic Food', 'Grocery', 'Specialty Food']",Mesa,"66 S Dobson Rd
Mesa, AZ 85202","{'Wednesday': {'open': '09:00', 'close': '21:00'}, 'Monday': {'open': '09:00', 'close': '21:00'}, 'Friday': {'open': '09:00', 'close': '21:00'}, 'Thursday': {'open': '09:00', 'close': '21:00'}, 'Tuesday': {'open': '09:00', 'close': '21:00'}, 'Saturday': {'open': '09:00', 'close': '21:00'}, 'Sunday': {'open': '09:00', 'close': '21:00'}}",33.4133505,-111.8759922,Mekong Supermarket,[],True,105,4.0,AZ,business,85202,2
"{'Attire': 'casual', 'Takes Reservations': False, 'Take-out': True, 'Noise Level': 'very_loud', 'Accepts Credit Cards': True, 'Price Range': 2, 'Waiter Service': False, 'Wi-Fi': 'free', 'Good For Groups': True, 'Outdoor Seating': True, 'Alcohol': 'none', 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Has TV': False, 'Wheelchair Accessible': True, 'Good For': {'lunch': False, 'breakfast': False, 'latenight': False, 'dessert': False, 'dinner': False, 'brunch': False}, 'Ambience': {'casual': False, 'touristy': False, 'hipster': False, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Delivery': False, 'Caters': False, 'Good for Kids': True}",6OWD5dGw9aJ6PNI2hNOP5w,"['Food', 'Coffee & Tea', 'Juice Bars & Smoothies']",Scottsdale,"5959 N Granite Reef Rd
Scottsdale, AZ 85250","{'Wednesday': {'open': '05:00', 'close': '05:00'}, 'Monday': {'open': '05:00', 'close': '05:00'}, 'Friday': {'open': '05:00', 'close': '05:00'}, 'Thursday': {'open': '05:00', 'close': '05:00'}, 'Tuesday': {'open': '05:00', 'close': '05:00'}, 'Saturday': {'open': '05:00', 'close': '05:00'}, 'Sunday': {'open': '05:00', 'close': '05:00'}}",33.523554,-111.899784,buzzberry,[],True,133,4.0,AZ,business,85250,2
"{'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Outdoor Seating': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Wi-Fi': 'free'}",MMLEhoPYQif2PEIVxAfIKQ,"['Food', 'Coffee & Tea']",Phoenix,"1001 N 3rd Ave
Phoenix, AZ 85003","{'Wednesday': {'open': '07:00', 'close': '19:00'}, 'Monday': {'open': '07:00', 'close': '19:00'}, 'Friday': {'open': '07:00', 'close': '19:00'}, 'Thursday': {'open': '07:00', 'close': '19:00'}, 'Tuesday': {'open': '07:00', 'close': '19:00'}, 'Saturday': {'open': '07:00', 'close': '19:00'}, 'Sunday': {'open': '07:00', 'close': '19:00'}}",33.4587437,-112.0775732,Lola Coffee,[],True,177,4.0,AZ,business,85003,2
"{'Attire': 'casual', 'Takes Reservations': False, 'Take-out': False, 'Noise Level': 'average', 'Accepts Credit Cards': True, 'Price Range': 1, 'Waiter Service': False, 'Wi-Fi': 'free', 'Good For Groups': True, 'Outdoor Seating': True, 'Alcohol': 'none', 'Parking': {'garage': True, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Has TV': False, 'Wheelchair Accessible': True, 'Good For': {'lunch': False, 'breakfast': True, 'latenight': False, 'dessert': False, 'dinner': False, 'brunch': False}, 'Ambience': {'casual': False, 'touristy': False, 'hipster': True, 'intimate': False, 'romantic': False, 'divey': False, 'trendy': False, 'classy': False, 'upscale': False}, 'Delivery': False, 'Caters': False, 'Good for Kids': False}",O7fXh4ODsi--5LmJKTHn2g,"['Food', 'Coffee & Tea']",Phoenix,"1 N 1st St
Ste 100
Phoenix, AZ 85004","{'Wednesday': {'open': '07:00', 'close': '16:00'}, 'Monday': {'open': '07:00', 'close': '16:00'}, 'Friday': {'open': '07:00', 'close': '16:00'}, 'Thursday': {'open': '07:00', 'close': '16:00'}, 'Tuesday': {'open': '07:00', 'close': '16:00'}, 'Saturday': {'open': '07:00', 'close': '16:00'}, 'Sunday': {'open': '07:00', 'close': '16:00'}}",33.4482955833404,-112.072482105025,Cartel Coffee Lab,[],True,171,4.0,AZ,business,85004,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wi-Fi': 'free', 'Wheelchair Accessible': True}",Hw8-13eEQKdtTnUxwUkkHw,"['Food', 'Ice Cream & Frozen Yogurt']",Tempe,"219 E Baseline Rd
Ste 5
Tempe, AZ 85283","{'Wednesday': {'open': '11:00', 'close': '23:00'}, 'Monday': {'open': '11:00', 'close': '23:00'}, 'Friday': {'open': '11:00', 'close': '00:00'}, 'Thursday': {'open': '11:00', 'close': '23:00'}, 'Tuesday': {'open': '11:00', 'close': '23:00'}, 'Saturday': {'open': '11:00', 'close': '00:00'}, 'Sunday': {'open': '11:00', 'close': '23:00'}}",33.3777879,-111.9364361,Aloha Yogurt,[],True,114,4.5,AZ,business,85283,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wi-Fi': 'free', 'Wheelchair Accessible': True}",co8rv2zfOhMXc_TlEI9VrA,"['Food', 'Ice Cream & Frozen Yogurt']",Phoenix,"2045 E Camelback Rd
Ste A16A
Phoenix, AZ 85016","{'Wednesday': {'open': '12:00', 'close': '21:00'}, 'Monday': {'open': '12:00', 'close': '21:00'}, 'Friday': {'open': '12:00', 'close': '22:00'}, 'Thursday': {'open': '12:00', 'close': '21:00'}, 'Tuesday': {'open': '12:00', 'close': '21:00'}, 'Saturday': {'open': '12:00', 'close': '22:00'}, 'Sunday': {'open': '12:00', 'close': '21:00'}}",33.5084059951185,-112.037312494168,Yogurtology,[],True,115,4.0,AZ,business,85016,2
"{'By Appointment Only': False, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Wheelchair Accessible': True, 'Price Range': 2}",EtijSxqheu_LHohSvKQfLA,"['Beauty & Spas', 'Nail Salons']",Phoenix,"4730 E Indian School Rd
Ste 126
Phoenix, AZ 85018","{'Wednesday': {'open': '09:00', 'close': '19:00'}, 'Monday': {'open': '09:00', 'close': '19:00'}, 'Friday': {'open': '09:00', 'close': '19:00'}, 'Thursday': {'open': '09:00', 'close': '19:00'}, 'Tuesday': {'open': '09:00', 'close': '19:00'}, 'Saturday': {'open': '09:00', 'close': '19:00'}, 'Sunday': {'open': '10:00', 'close': '17:00'}}",33.4946842,-111.980277,Ken's Nails and Spa,[],True,137,4.0,AZ,business,85018,2
{'Good for Kids': True},4hmmTmWdC2d7kXhCmWZ8kg,"['Active Life', 'Aquariums']",Tempe,"5000 Arizona Mills Cir
Ste 145
Tempe, AZ 85282","{'Wednesday': {'open': '10:00', 'close': '19:30'}, 'Monday': {'open': '10:00', 'close': '19:30'}, 'Friday': {'open': '10:00', 'close': '19:30'}, 'Thursday': {'open': '10:00', 'close': '19:30'}, 'Tuesday': {'open': '10:00', 'close': '19:30'}, 'Saturday': {'open': '10:00', 'close': '19:30'}, 'Sunday': {'open': '10:00', 'close': '18:00'}}",33.383123,-111.964485,SEA LIFE Arizona Aquarium,[],True,122,3.0,AZ,business,85282,2
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'garage': False, 'street': False, 'validated': False, 'valet': False, 'lot': True}, 'Delivery': False, 'Wheelchair Accessible': True}",skhsqXMojhNAXZbsMZB8uA,"['Bakeries', 'Food']",Scottsdale,"7001 N Scottsdale Rd
Ste 171
Scottsdale, AZ 85253","{'Wednesday': {'open': '06:00', 'close': '21:00'}, 'Monday': {'open': '06:00', 'close': '21:00'}, 'Friday': {'open': '06:00', 'close': '21:00'}, 'Thursday': {'open': '06:00', 'close': '21:00'}, 'Tuesday': {'open': '06:00', 'close': '21:00'}, 'Saturday': {'open': '07:00', 'close': '21:00'}, 'Sunday': {'open': '07:00', 'close': '20:00'}}",33.5391796554639,-111.923670625261,Wildflower Bread Company,[],True,108,4.0,AZ,business,85253,2
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'garage': False, 'street': True, 'validated': False, 'valet': False, 'lot': False}, 'Wi-Fi': 'free', 'Wheelchair Accessible': True}",_TekkyyFeX_8MBepPIxuTg,"['Food', 'Desserts', 'Ice Cream & Frozen Yogurt']",Chandler,"96 W Boston St
Ste 100
Chandler, AZ 85225","{'Wednesday': {'open': '11:00', 'close': '22:00'}, 'Monday': {'open': '11:00', 'close': '22:00'}, 'Friday': {'open': '11:00', 'close': '23:00'}, 'Thursday': {'open': '11:00', 'close': '22:00'}, 'Tuesday': {'open': '11:00', 'close': '22:00'}, 'Saturday': {'open': '11:00', 'close': '23:00'}, 'Sunday': {'open': '11:00', 'close': '22:00'}}",33.3181,-111.8332,Paletas Betty,[],True,145,4.5,AZ,business,85225,2
