,biz_id,lat,lon,marker,dec_score,num,score
1237,wdqucaPeyerBpRyaEpw6Yg,36.1585615,-115.1657957,dot3,blue,1,38.5
1241,sX_RzD1FYZzb0sdC4qZGGQ,36.1439329,-115.222848,dot3,blue,1,35
1248,Za1AyC9JXMQsfmkg9k_-Gw,36.1551327,-115.334816,dot3,blue,1,35
1251,MandyVkCOm5qzmhuqdku_Q,36.125587,-115.211199,dot3,blue,1,48
1260,FVR5EpCfQFCuT8L-77RZZQ,36.103191,-115.168455,dot3,blue,1,56
1266,vFCAzM6oQIAVG1kTuukL-g,36.114845,-115.209037,dot3,blue,1,32.5
1268,BsPVtrxmqHeZ7BwORWLvrA,36.0207221,-115.1219087,dot3,blue,1,52.5
1273,84JrJfQPA9SLk4GVSBaorw,36.10006,-115.29728,dot3,blue,1,42
1275,qCvRV9qcHKftXnT9IkmTqA,36.0420645,-115.121305,dot3,blue,1,34
1281,KhWaq3lGLEUQjwJkMZHG_Q,36.238856,-115.180591,dot3,blue,1,57.5
1290,CK_UGWewjljh1D1KiIhadQ,36.1615258,-115.1728181,dot3,blue,1,51
1294,6SKnbcGt0M0r1XWk1pbzsA,36.057248,-115.128906,dot3,blue,1,42
1305,Muq939TfNZheQx6SI1pe0Q,36.011597,-115.137808,dot3,blue,1,70
1321,GWXU5xROhcnMIUaUFEtubA,36.090535,-115.171897,dot3,blue,1,47.5
1323,NxA9bmbZkY46NDgQu1Gzzw,36.15923691,-115.1104584,dot3,blue,1,40
1325,QOWcZPFc0RhErUcNGxT-3w,36.2402412,-115.0647517,dot3,blue,1,45.5
1330,W3bJN2gbM-BcyNtfNxD_JA,36.114659,-115.0998114,dot3,blue,1,52.5
1331,e-5Vy_iwz8fH5EfKkiuWgg,36.1272235,-115.2249939,dot3,blue,1,35
1334,v9d9yZtSCSZv0GSZ5ywJlQ,36.1008602,-115.1386502,dot3,blue,1,70
1335,DTrU6WJBnM2CEqz4FqJzMw,36.1442303,-115.2660053,dot3,blue,1,62.5
1336,CkFFL2W3ChkOqHJj6GSk_g,36.1111846,-115.1707331,dot3,blue,1,35
1337,DTaaI8_d5bcFBWbiisls4w,36.11543,-115.112467,dot3,blue,1,56
1346,jeLsCAGadupSoIZaAR23QA,36.2184533,-115.2627104,dot3,blue,1,57
1350,NkKOaH1tjqUhZXvBIfjoaA,36.1458209,-115.0640667,dot3,blue,1,49
1356,pc02tYmojHP6CpGgdnCU1w,36.1068493,-115.1372406,dot3,blue,1,60
1361,Tm4i61_FcxVAVoQjZb_6fQ,36.0749889,-115.1886166,dot3,blue,1,76
1376,jWfW-0nYJsyalTHDz0jrUQ,36.0944424,-115.2079863,dot3,blue,1,35
1377,dfb_VmNKMJ8QjVi48y5vcQ,36.0128618,-115.1337254,dot3,blue,1,39
1379,Iube_qb30CQ7iRBefxFs4g,36.240154,-115.065915,dot3,blue,1,63
1381,PwpfzdITG3-D5G1LBCwHsg,36.100267,-115.185156,dot3,blue,1,42.5
1384,yfzr4CJpDnbMYq91ADc9dQ,36.0764558,-115.2087881,dot3,blue,1,70
1387,qF5NS5UlVvhwNQkSqVV0gQ,36.1006486,-115.0919762,dot3,blue,1,42
1396,W1vSHCiZTJV3b2LGc_k-DQ,36.1154037,-115.2222804,dot3,blue,1,42
1398,MwiPsztuRvXR7vaEOamJqg,36.2813088,-115.2875754,dot3,blue,1,36
1399,hb50dlqzhJ5WjkD2nwsqRQ,36.1046561,-115.1510031,dot3,blue,1,38.5
1409,6FZ8lGPu5QkylrF8q8J3jQ,36.05657,-115.278503,dot3,blue,1,51
1412,vvUqrP6K5ANqXEfY2JfnjQ,36.11543,-115.135068,dot3,blue,1,50
1413,FY-6BUOsOimg9CFpNFT6lg,36.1445,-115.2969,dot3,blue,1,45.5
1421,ueGdEChyilGkiVKQqo0iLA,36.143945,-115.064099,dot3,blue,1,35
1422,kgW2EyuL8d3vA8mkU89A5w,36.196418,-115.034501,dot3,blue,1,69
1423,i6FHskgERAdKWjOXTjmQ6Q,36.1394481,-115.0657015,dot3,blue,1,36
1437,N_mLuCdN1wbY86Xt0DivcQ,36.238374,-115.2497943,dot3,blue,1,45
1438,s-SBFtf4ONTuLofxgp2_gw,36.1589929,-115.2027929,dot3,blue,1,70
1444,1lG_Cf7fX2QWDrsRxU2iFA,36.0718741,-115.2435575,dot3,blue,1,92
1445,PqKB9nXRx_Dy8-SHAhspHA,36.2012022,-115.2811289,dot3,blue,1,63
1446,QvXKpK2KsguA8j22Ak65dQ,36.274001,-115.2682348,dot3,blue,1,38.5
1447,aXsl3XkZ4sH69L12M2rFoQ,36.1583043,-115.1626763,dot3,blue,1,40
1450,hSMxX6NtB9MgqqamnLtrfA,36.098828,-115.295732,dot3,blue,1,66.5
1451,qpyD1Bg2JbmQebygwd499g,36.0423177,-115.1538976,dot3,blue,1,51
1459,uJAhZq0-M9QFdYkaDH8kbQ,36.135258,-115.159705,dot3,blue,1,35
1477,1FZpgQ0yWA7NqKdj2PMFGQ,36.127032,-115.168361,dot3,blue,1,42
1480,It26ppQsrRas0kORBLxReQ,36.1274245,-115.170815,dot3,blue,1,87.5
1485,vhQhhDiD_PERRFhdWZipcg,36.1682555,-115.2947189,dot3,blue,1,39
1486,kdmIyPZzzEw49OV8kwME4w,36.1683449,-115.2659777,dot3,blue,1,60
1500,ViiR9YbakbwMBBbaBaaVjg,36.124423,-115.146372,dot3,blue,1,90
1502,MErwBndMxEwJBujFSMSYxw,36.12573062,-115.1647088,dot3,blue,1,36
1512,vwdlu-Fhl_TH4txECi1VzA,36.089494,-115.138026,dot3,blue,1,36
1516,lnFr4v-2FQqqjK8Sc8M5fA,36.119556,-115.173336,dot3,blue,1,33
1521,wvz42Kg35OUndWhU70Nh2A,36.1801087,-115.1785503,dot3,blue,1,52
1523,BEDbyHfEjh-_qu2-r1uz5Q,36.043512,-115.186375,dot3,blue,1,54
1526,BXsEDghPAyCuvG5bbNYU2Q,36.1432226,-115.2622884,dot3,blue,1,48
1533,DKt5E18rBB4eidukW26Vxg,36.1011972,-115.1724261,dot3,blue,1,35
1540,7yVqD9seynOoSLTzwd5t3A,36.128563,-115.279582,dot3,blue,1,81
1546,UylwNKgpUFDrUnTRHL6hoA,36.175,-115.136389,dot3,blue,1,84
1557,xJwy0A1Z7FcOun8AIvd2ow,36.175,-115.136389,dot3,blue,1,33
1566,k8ka4-hVR-uxNlCvDt5Vaw,36.1031723,-115.1723638,dot3,blue,1,57
1581,wZC3Gv4yooBHSKS58dN5dg,36.128561,-115.1711298,dot3,blue,1,54
1590,No7csiTdsHqkH76TpN63mg,36.02117841,-115.1507033,dot3,blue,1,90
1593,jeuOVN5ZMX-2kwe51SYf1g,36.1041893,-115.1732166,dot3,blue,1,91
1606,N0FKnihv2hzGJ373rIJeBA,36.114375,-115.19581,dot3,blue,1,55
1613,R4nPqOjs-SwZ1gv3U5_LKQ,36.0512,-115.17154,dot3,blue,1,72.5
1616,lECyW46mBLw_cyuP9yF8Hg,36.087212,-115.119135,dot3,blue,1,80
1631,_ibKsVEx2LMobFd52D0NZg,36.1148145,-115.1481494,dot3,blue,1,59.5
1632,L-pDoetRPiCxFQ6YEZzHoA,36.147371,-115.155365,dot3,blue,1,77
1633,VPFNPNMOfQxoQlZCBzsgiA,36.0843559,-115.279599,dot3,blue,1,48
1648,91ohFfAbLvc7HcI68OHy3w,36.0959062,-115.1761162,dot3,blue,1,91
1652,MXhg63RI88cAKpNO2y-P-Q,36.118699,-115.186442,dot3,blue,1,77.5
1655,R5nMrgW5V8lcmELTmtIj7g,36.1104125,-115.2067011,dot3,blue,1,72.5
1663,5yUB8II4URDJhwCUT1l-qg,36.116075,-115.242475,dot3,blue,1,66.5
1665,NJp9xwqwgicVjk-2dPwvVw,36.0207731,-115.1233358,dot3,blue,1,36
1668,cqv9MTMbJ8haMMdDpvXAyw,36.124423,-115.146372,dot3,blue,1,51
1673,DG2JgozjEwf3nFRkJgreoQ,36.1041893,-115.1732166,dot3,blue,1,35
1676,yGiF9fm235ODIk4dRrHhsw,36.1444406,-115.1744819,dot3,blue,1,59.5
1677,U02Ds6t6XBh5G345Hc6tUA,36.1161392,-115.1378443,dot3,blue,1,90
1678,VDUWYpwYS-oU2Wxx786StA,36.13884,-115.137903,dot3,blue,1,80.5
1679,ATlvKv-7gmvHQJdtiC2AxA,36.1425179,-115.1422063,dot3,blue,1,75
1680,DkJuphWIh0IAy-W9Zit46A,36.124423,-115.146372,dot3,blue,1,60
1681,FKBxlola5rfzHQ7DfMg2ZA,36.0868399,-115.2254338,dot3,blue,1,35
1690,ZqvDf2wNGkgPEmmc_QssDQ,36.089494,-115.138026,dot3,blue,1,80
1692,aHoEfEGOhSlcyYxAWkPcYg,36.172777,-115.145593,dot3,blue,1,59.5
1701,29ZKSrOXaZ9VydCqRw1GLQ,36.22059234,-115.1060718,dot3,blue,1,36
1702,juB0OVTsV5FL0b7LfC8xsw,36.128561,-115.1711298,dot3,blue,1,42.5
1708,jRm3L5uMHBhG-tdtsvfyUA,36.08893912,-115.1421459,dot3,blue,1,69
1719,RLI4di8j9uazimS-IkX3oA,36.21657047,-115.1193361,dot3,blue,1,57
1721,YkYnkbUTNxmFxCMKfxxCPg,36.1409739,-115.1190023,dot3,blue,1,70
1722,QRMnoMddrMPy9gLFqcCKyw,36.1444401,-115.1743953,dot3,blue,1,75
1736,oWVE6zUBws9eFhvvAfaK6g,36.06513,-115.119046,dot3,blue,1,44
1742,IfI_tXrbM04L5Bv2kFQ1XA,36.089494,-115.138026,dot3,blue,1,87
1750,r_nzxK8pAOOpEM-tRPHXKQ,36.1156902,-115.1713943,dot3,blue,1,35
1755,UEzFNqWfEOrSHgfsvBrd6w,36.124423,-115.146372,dot3,blue,1,81
1770,HWfhk_CTtGe_z3pzJLcsAw,36.1433538,-115.2512854,dot3,blue,1,42
1775,WFgrLt6BAgKPpZ8f3E3oBA,36.124423,-115.146372,dot3,blue,1,63
1777,fd6WW1yyoxZm4C6IsENroA,36.175,-115.136389,dot3,blue,1,52.5
1781,pULc8-D98CrVhLciNJzJEQ,36.0494888,-115.243642,dot3,blue,1,46
1786,5pBn225h1hEiGpmh9yqTlg,36.1407035,-115.1823137,dot3,blue,1,77
1796,s3YI_1My_QrLjd8iL61euw,36.27337594,-115.2518177,dot3,blue,1,40
1797,l8JIAsWIO2-0g7jftcD3nw,36.0007947,-115.1544866,dot3,blue,1,67.5
1810,dzrD-Z3INn6tpZhqmwoydA,36.12523332,-115.1790262,dot3,blue,1,49
1816,KrpzkbFvCTcM7fPVZN7h1w,36.221024,-115.3286729,dot3,blue,1,69
1818,PwTFdwexXt1ieYoMfN2j6g,36.0399661,-115.1918357,dot3,blue,1,49
1825,hYDLAZBDpbSKtTyFrnVv_A,36.1665965,-115.1442241,dot3,blue,1,80.5
1840,qWjnmSZPWvf_Pv_IW5Y0KA,36.013812,-115.134978,dot3,blue,1,49
1844,ZrejIG8AnL87M6Jery0HVg,36.0883812,-115.1506875,dot3,blue,1,45
1845,1T8lWWpdStstF6qVPdPTMQ,36.0883812,-115.1506875,dot3,blue,1,40
1848,Ha4E_TfG_UFM5HTj4lJDsA,36.124423,-115.146372,dot3,blue,1,70
1850,3Onaz69D-ygoTsWROE1u3Q,36.12902061,-115.2797596,dot3,blue,1,57.5
1852,bKc2IGPR9rJkXS5_HlKVzw,36.0586694,-115.1059228,dot3,blue,1,40.5
1855,2jh1-DuB1L5t8pd1vXutgw,36.1587575,-115.284216,dot3,blue,1,37.5
1859,wzk5FU5ccZeRduXzbDzcOw,36.0686142,-115.1776615,dot3,blue,1,75
1865,r6UzCUbllqkkc9BSV7Vodg,36.019787,-115.2710016,dot3,blue,1,84
1870,dF-u2E0ZFAZMlAlsTjHz2A,36.1252746,-115.2435598,dot3,blue,1,90
1876,z5rCzrAgc91fHt006tjRjw,36.1139419,-115.3084925,dot3,blue,1,42
1877,jBIMDAwgJ57GUsI9xy4wEw,36.13525532,-115.1505728,dot3,blue,1,87
1880,62JpvgjH9s_Ufu0isV7MLQ,36.1992487,-115.2424229,dot3,blue,1,49
1885,FHG70Zf1CkuOKu8gguAH6w,36.151796,-115.114902,dot3,blue,1,52.5
1887,4M3oy06exZ_MjQczZ8MNRg,36.1418626,-115.1823137,dot3,blue,1,60
1897,7wAVAwwgzIJ9_uGSM4s_Fg,36.0165803,-115.1187014,dot3,blue,1,45
1906,TSSNmAcPraYae5yprqaEnQ,36.1044875,-115.1767584,dot3,blue,1,52.5
1913,jV0TnD3sxH7fLu4Pn0BD1Q,36.1653094,-115.1315065,dot3,blue,1,56
1917,0jLy2J-6omAKhBDzrNHj9g,36.08668489,-115.1399572,dot3,blue,1,68
1925,CF3dd_PNGAjK_Lo0eETTUA,36.1314439,-115.1648858,dot3,blue,1,81
1926,yoKSEePEdwJD4t_Vz5iXVw,36.08159339,-115.1380271,dot3,blue,1,72
1934,oug2_Qg9IJbcnUUtfBMQtQ,36.1274245,-115.170815,dot3,blue,1,32
1942,aBznlTI64YiSavS8Vko63Q,36.12650593,-115.171051,dot3,blue,1,31.5
1947,r4VFTmgE_h6n3JnjG-Q-KQ,36.1280756,-115.2245664,dot3,blue,1,38.5
1959,tirnCFwpur4bdtBizlUAnQ,36.159417,-115.320321,dot3,blue,1,50
1961,7xvtZviJ750uDW2O3KR9tA,36.1448234,-115.1020992,dot3,blue,1,56
1964,cCnQXsHjzKVULUYdG21_yQ,36.14793071,-115.1857339,dot3,blue,1,33
1970,YSlm_JoOHciVmKNwBaVy7w,36.061677,-115.243799,dot3,blue,1,56
1972,bmphS_u3GKdDboTpN4zTww,36.2811,-115.3036,dot3,blue,1,70
1975,DXut5Gke7XM6oAvoFahFNg,36.159674,-115.230569,dot3,blue,1,72.5
1977,NbqbD0vR84L3VN59J41ePg,36.0774591,-115.1889467,dot3,blue,1,80.5
1981,FAencdv8yZkYi1YGdX1dcw,36.168723,-115.291215,dot3,blue,1,87.5
1984,us7zoME3iW84mo_Ykt2ZLQ,36.1164875,-115.1410747,dot3,blue,1,57
1987,jUqEkkM233NIJuYHRtfPSg,36.10788,-115.1559363,dot3,blue,1,33
1995,WfgVmyjy_HyZkvzQPtXcxg,36.0680069,-115.1763677,dot3,blue,1,54
2002,AXqrUShDR9R8m5stxKD8QA,36.145787,-115.1906168,dot3,blue,1,37.5
2003,mtJds7CrgNPAQu2NH63QTQ,36.1433,-115.25354,dot3,blue,1,48
2010,E4-5m-mkGoEtxqNQ2ikqLg,36.1462673,-115.1829873,dot3,blue,1,63
2012,CJ8IURVsHxTIu2Kzp2Kumw,36.118346,-115.170129,dot3,blue,1,87
2018,VvX4tzZ8LBoLVkmxEWnZNQ,36.1887789,-115.160131,dot3,blue,1,33
2019,K9rlhLtpGjpzcVqZ3qxmug,36.06804227,-115.2975154,dot3,blue,1,78
2022,rYUSp2-7ErGJGi-MSh_H4g,36.0564689,-115.1722497,dot3,blue,1,91
2025,BczVI3UZI9R9AqZVUcH3mA,36.1680995,-115.1922304,dot3,blue,1,57.5
2026,bTaIdTtPQIVaj7GChPXGBA,36.1299918,-115.2074073,dot3,blue,1,52.5
2027,EytlMSvqPGZyAjKetiqBlQ,36.0425894,-115.1416356,dot3,blue,1,33
2032,014pkZADThO2BoXFa1tuKg,36.175228,-115.289948,dot3,blue,1,80
2036,GAMlK2BF5z3H3wUsUJ_hkg,36.0786651,-115.2431468,dot3,blue,1,32
2038,A8q8miBWQ5-wgLwuE1L-2Q,36.034193,-115.204802,dot3,blue,1,72
2043,d7lu4pULWjS02FR-bQJLqQ,36.1146152,-115.2252203,dot3,blue,1,50
2046,lgf63u8_MiHh-7oHEIaHqg,36.114921,-115.236636,dot3,blue,1,60
2047,QWXeokGH2roLQzLrd0NqJA,36.102907,-115.155708,dot3,blue,1,76.5
2054,k4neVInMGVKOdW458keDlw,36.1790447,-115.2422629,dot3,blue,1,52
2056,PmcWlvxkElP0LWwCes8k3A,36.1033743,-115.1693962,dot3,blue,1,59.5
2061,jwFhx-zr9y__B-n1jlRNFQ,36.2216289,-115.3290609,dot3,blue,1,54
2081,EkjNhGaNLMPjG2cMhdPnog,36.12622862,-115.171051,dot3,blue,1,31.5
2086,RUz4d1D83xRRXcc-ffkM5g,36.1067341,-115.0406679,dot3,blue,1,75
2090,DSmf2pEVsFck1Hc0JBx0Vw,36.11274,-115.21134,dot3,blue,1,34
2092,BgrYM_W9X_5_fp7ek8zzwQ,36.01979,-115.15036,dot3,blue,1,56
2098,KIgzEq8CrCLQV7k6Op5NIQ,36.1003269,-115.1191946,dot3,blue,1,55
2102,hoy0dMyKvspyMCFanDX2Yg,36.193188,-115.3055469,dot3,blue,1,39
2106,RCAiM58UdsGl94QA7HeCAQ,36.089494,-115.138026,dot3,blue,1,75
2116,U4LQUO2VYiittefTYBd4oQ,36.1442519,-115.2108408,dot3,blue,1,55
2127,DoDRDIA9FvRJ9Ujj1NpOwA,36.05524492,-115.2765671,dot3,blue,1,36
2128,8lxgsvzSgp3Wqjs9ntaiSA,36.1588681,-115.137619,dot3,blue,1,84
2131,0wP1vwgpnRo45coN4G7XZA,36.115115,-115.119668,dot3,blue,1,35
2134,GIOrbXyNmF332SWArLURNA,36.128561,-115.1711298,dot3,blue,1,87.5
2136,75n7FVIObWM3iMf95duQOw,36.1183672,-115.2098916,dot3,blue,1,36
2138,NQrkH6JdXrio2agFr1wIAw,36.1437655,-115.2690556,dot3,blue,1,92
2141,gOvePNZVP2jU9vnj6gmYqA,36.1439559,-115.1546169,dot3,blue,1,32
2143,4wcDUnb2y2fW8sSzFd8EaQ,36.191844,-115.305973,dot3,blue,1,46.5
2145,JQpmsTVp3OSfFT6CubgxCQ,36.055891,-115.280423,dot3,blue,1,35
2150,XQokPEF3UJU2CIWj8rnv3g,36.14455713,-115.2956618,dot3,blue,1,35
2154,BUiiALlrTxLYGGC9KhAkyQ,36.099494,-115.2083645,dot3,blue,1,64
2155,O8BRzdXLBzu6K4Sm32fxng,36.1057107,-115.2022722,dot3,blue,1,45
2158,EtWH--gCfZ7wn9DT1gCafQ,36.1121766,-115.1727967,dot3,blue,1,52.5
2159,e9rkmFxZgEx73ps1UNbtNA,36.1163431,-115.0905562,dot3,blue,1,66
2164,PquWeh1M1_y2D6C5kYOevA,36.0875587,-115.0049216,dot3,blue,1,40
2168,NjI3elI6tZV_aIRxbDFw1g,36.0169498,-115.1185519,dot3,blue,1,84
2174,GPAXhDmvWwp2g7fOutoDQQ,36.105583,-115.136831,dot3,blue,1,77
2178,8sV6eqDo5X8KgRjkEBpVzA,36.135689,-115.16338,dot3,blue,1,47.5
2184,mMbEPzRrRTKhSVb-rOgdUw,36.1266465,-115.225189,dot3,blue,1,63
2185,3SrWEUCWNy4lDq7ElWmtwA,36.134956,-115.278458,dot3,blue,1,44
2187,wdjehzTZcqSzYRKSy2S7UQ,36.1445244,-115.1908324,dot3,blue,1,67.5
2190,9_FIneSa_gZp56_RO1Zhkw,36.0620363,-115.223372,dot3,blue,1,68
2192,lvXTTRMIlSCZ8uOgRg6s9g,36.1265135,-115.1912658,dot3,blue,1,60
2210,y-mae7E1GabtYgVwhiWnXQ,36.189324,-115.241662,dot3,blue,1,31.5
2220,fn3O1E8rwu673ifipPXPvQ,36.0574572,-115.120315,dot3,blue,1,63
2222,CMtl40yu6s1vB0bOjP0C_w,36.124423,-115.146372,dot3,blue,1,84
2229,tLwU1rOIqNmaP7e8e-0VEA,36.1988527,-115.280642,dot3,blue,1,40
2235,jh3envcc9pXs_LuR43qQ3A,36.128561,-115.1711298,dot3,blue,1,63
2238,uFi6gZIorIy9WGkCxnGrdQ,36.121239,-115.171338,dot3,blue,1,50
2239,9KT-mwtptjoiObuDQUTK5A,36.2490797,-115.2428492,dot3,blue,1,36
2241,8ezD9Q-jRLNXbQd1nRceFQ,36.121222,-115.171418,dot3,blue,1,85
2245,eDU07yr3hXGMdwJYwDxFsQ,36.254519,-115.242815,dot3,blue,1,72
2246,iW4T61MZ_YPe3bLUjLEHbQ,36.072508,-115.206901,dot3,blue,1,48
2249,wlc1TDMl44UGLI__WuKtkQ,36.1265659,-115.240864,dot3,blue,1,42
2250,ExjZ-Q_8hejt5S43ycbkFw,36.0997192,-115.1167655,dot3,blue,1,66.5
2252,J_Z_XLjhhtTNOupOwemDqg,36.241805,-115.053995,dot3,blue,1,92
2253,VvfTacd7IKQkk-X89kWqVw,36.1430817,-115.2536257,dot3,blue,1,54
2254,kexxnmOUN1BPeTQlDshNow,36.100457,-115.304218,dot3,blue,1,63
2262,E4FFkjh-QpNxcTtMGItq2w,36.1433538,-115.2512854,dot3,blue,1,60
2265,AEJTaKJx1CayETLF1weeFQ,36.2246517,-115.0813235,dot3,blue,1,36
2267,jHyatTHCKQXfuxEBP36-Uw,36.098582,-115.242545,dot3,blue,1,40
2277,RqqjrSEg-JMfXDG7mzpqoQ,36.1741602,-115.0622374,dot3,blue,1,32
2282,zwCeWkw1emDT9RtBjAlt5A,36.1956384,-115.0404551,dot3,blue,1,92
2285,SAn00wMLNfjab3W1XuHACA,36.0999899,-115.227134,dot3,blue,1,59.5
2293,3trWuWYn8gv3bieAXrBToQ,36.0627978,-115.2427746,dot3,blue,1,35
2298,tl-yAtKfAB7wtCWehVH1cQ,36.0549288,-115.1691493,dot3,blue,1,52.5
2302,gmSPwjUcZ5yxIuJzJnpl8A,36.2490667,-115.2429424,dot3,blue,1,66
2305,cWgPXQCUe_nu7bqQ9nl7hA,36.2393882,-115.2510793,dot3,blue,1,63
2306,uNBO3GiwzfVz2jU7k6gVuw,36.0142747,-115.1722435,dot3,blue,1,72
2308,JAg09A3VXhEb6nWfILBV-w,36.2777536,-115.2883266,dot3,blue,1,32.5
2312,uigVIpiLYQdM3mgCgioMVw,36.2750387,-115.2069002,dot3,blue,1,68
2316,Ko08oUwSm8E8IxSrunx7rA,36.2745727,-115.2531,dot3,blue,1,77
2317,xffAOniUi4nbUcejuBf2gw,36.0996599,-115.3002591,dot3,blue,1,32.5
2320,DkdFKXD3nTwHxIlZOurXww,36.222454,-115.0623932,dot3,blue,1,36
2321,MKUT42AO_eLq0Av-PvQC7A,36.15901999,-115.2004648,dot3,blue,1,90
2323,SWnysGfGfd9V1f32tlneoQ,36.159674,-115.230569,dot3,blue,1,77
2326,niw2bhY4XMmcdTC51FONjw,36.099711,-115.301434,dot3,blue,1,31.5
2329,8RYf6xuRZDTyvX59eTAydw,36.0207475,-115.1247219,dot3,blue,1,45.5
2335,JHbxhUyoo4iJ2jOHdxycTQ,36.2216143,-115.3282707,dot3,blue,1,70
2343,6ponQsJFfwrOZvV1Ns38-Q,36.064736,-115.2491039,dot3,blue,1,31.5
2352,Ol2U3ingyNQENmVofvxW_Q,36.2912061,-115.315539,dot3,blue,1,38.5
2353,vjODOcbcQFw1l25SykOX8Q,36.1596183,-115.2330307,dot3,blue,1,50
2354,0oz45sNYYP2LKKBjNTD2yA,36.072377,-115.2428612,dot3,blue,1,40
2356,kXPX91lWmAE5n2Q25rY-FQ,36.1008539,-115.0995169,dot3,blue,1,32
2358,yhsihP0FqK84X-hbOm8bVw,36.1595569,-115.287478,dot3,blue,1,77
2362,bvPrzKDAvEed4tA2bNCsyQ,36.2153551,-115.2427084,dot3,blue,1,84
2366,eP6BKBrIdbD6Bo-wpEAd4w,36.07063605,-115.0876811,dot3,blue,1,31.5
2369,RkpXN1eK4hGBFjvTM1uK2w,36.1238325,-115.2794069,dot3,blue,1,92
2373,go8TvZ4NsR0b8aTynjzP3Q,36.0835722,-115.0317472,dot3,blue,1,52.5
2379,WOAPt0iUPJ9Tdsv5h-Z1gA,36.1718896,-115.1157352,dot3,blue,1,58.5
2381,mfHEqL7Lxkzl7BFy9mCGBA,36.1421289,-115.1423943,dot3,blue,1,76
2382,P6HW9R-MRu7pbLqI0IMgHA,36.2900356,-115.2876391,dot3,blue,1,42
2383,ARpPb7Mx4VQ5lFVkhDy7fQ,36.2799228,-115.2068752,dot3,blue,1,40
2384,40sr9NKRHykb6a0oWP02ug,36.2631315,-115.2655165,dot3,blue,1,31.5
2385,24Pyg1ywhjaJDaE9v2tWFQ,36.060423,-115.224332,dot3,blue,1,63
2389,kEaQt6G55MvXh1OW-1VCzQ,36.02091795,-115.2674888,dot3,blue,1,51
2392,evAH81JTQgEc3ywyqxBGMA,36.1953433,-115.0250163,dot3,blue,1,45.5
2393,DzZV12nK4g6GlWFnoCb5hw,36.2796007,-115.2060499,dot3,blue,1,31.5
2395,RkZIVN-Wyii8he3oO7GdgQ,36.0615876,-115.2431583,dot3,blue,1,38
2398,gCkPJh3AZ6TODJ39Fu11JQ,36.0198631,-115.2704078,dot3,blue,1,42
2402,SgCKOeQor3PkXW1QWIHeHA,36.055269,-115.171549,dot3,blue,1,31.5
2403,2nsOrLJ143O9l1eREnb0ug,36.1154286,-115.1017728,dot3,blue,1,36
2405,vNF-jPUlNAfShbPSEeVhDw,36.124423,-115.146372,dot3,blue,1,59.5
2410,TW44bipmQ5fCYbA2D2sajw,36.0540588,-115.1715827,dot3,blue,1,37.5
2412,5gWhbA6zbj6ki5loKqxQzw,36.302559,-115.282161,dot3,blue,1,40
2416,w8sRfLP8U7uX4OktcSbb_w,36.059982,-115.279878,dot3,blue,1,36
2417,f3ZhH3kIKvUdoDJhcRyZ5g,36.168513,-115.0620135,dot3,blue,1,57
2423,JShpcX_oSkA0aXINpsPGQQ,36.1275236,-115.1715003,dot3,blue,1,35
2424,ew0ioRqPWVvRVij0UQ3cvQ,36.220388,-115.286422,dot3,blue,1,80
2434,bRYNYkMSghVlszXcOtA2XA,36.098909,-115.175557,dot3,blue,1,34
2437,XqmAbDasWtBd76LpJnMKqQ,36.0847518,-115.1502912,dot3,blue,1,34.5
2439,bntRdC23ijuKo41SBrPgFQ,36.1181689,-115.172435,dot3,blue,1,75
2440,7kMvnTWcLjCbSL-cVhveHQ,36.0847518,-115.1502912,dot3,blue,1,60
2443,jGvVGRqdOo62Ig-5Qjt7_A,36.1369156,-115.152222,dot3,blue,1,40
2445,PhE7XCfBJLDRswoc8OfqUw,36.121868,-115.15432,dot3,blue,1,34
2446,n2hnpyj9aN942TnOkE-ZiA,36.1231056,-115.2436769,dot3,blue,1,87.5
2457,Tibe77nC5NFWTeEJZbU23A,36.1183787,-115.1726202,dot3,blue,1,49
2467,e-h2XqSDl_XY5xNDVOnByQ,36.055414,-115.241332,dot3,blue,1,63
2469,5EEUlNpqjQzy61mxlXYN1w,36.2994759,-115.2804655,dot3,blue,1,36
2476,k9IeywtgfSTiuwplTU-3gA,36.0726428,-115.1010795,dot3,blue,1,52.5
2480,bKg0Ji7XgdkamWL0kVem7w,36.10675956,-115.1776744,dot3,blue,1,54
2492,6QQ1qO4X9NBBsrq4tYb5dQ,36.05798,-115.31953,dot3,blue,1,77
2498,o7hubx_1TR2iVf36NSI0MA,36.012764,-115.136056,dot3,blue,1,84
2501,6ZyEWbvzs96hryKA3MabhA,36.0166929,-115.173115,dot3,blue,1,32
2509,X6kgiWhj08egK35uvZDhUw,36.1457682,-115.1366586,dot3,blue,1,50
2511,0ZkFx-kMwyRFOtgrqbBVGA,36.0121499,-115.1533034,dot3,blue,1,40
2522,keqILBs4H-gYTwxpJ07kNw,36.1445054,-115.2991358,dot3,blue,1,66
2525,ueQZS9kPFfZL3m02B-PDcA,36.1054255,-115.1505356,dot3,blue,1,31.5
2531,R1g0Q3CGXQsdYa-kgxKLfQ,36.0977765,-115.2975877,dot3,blue,1,60
2532,uy_xstKp-pVZlka9nGaV-Q,36.1146847,-115.1355153,dot3,blue,1,72
2534,pXpjArpg7mdmn3ujSlFBUg,36.1566746,-115.2067556,dot3,blue,1,49
