attributes,business_id,categories,city,full_address,hours,latitude,longitude,name,neighborhoods,open,review_count,stars,state,type
{},A7Zrif-apG0Lt6ml1bXSsg,"[""Children's Clothing"", 'Fashion', 'Shopping', 'Mattresses', 'Home & Garden', 'Furniture Stores']",Stutensee,"Eggensteiner Straße 52
76297 Stutensee",{},49.0655226,8.4665991,Naturversand Kirschke GmbH,[],True,4,3.5,BW,business
{'Price Range': 2},uO0mXKi1gtmmXq2xG3YrOg,"['Food', 'Grocery', 'Kebab', 'Restaurants']",Ettlingen,"Zehntwiesenstr. 47
76275 Ettlingen",{},48.9453,8.39292,Dönerstand beim Real Supermarkt,[],True,4,3.5,BW,business
{},uzIDDHatzLhcc0LagyCx8g,"['Hardware Stores', 'Shopping', 'Home & Garden']",Karlsruhe,"Printzstr. 2
76139 Karlsruhe",{},49.0201,8.46203,Praktiker Bau-und Heimwerkermärkte AG,[],True,3,1.5,BW,business
"{'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",V2sfga9fwgmwpFELSWrQCw,"[""Children's Clothing"", 'Fashion', 'Shopping', 'Food', 'Chocolatiers & Shops', 'Specialty Food']",Weingarten,"Bahnhofstr. 5
76356 Weingarten",{},49.0515,8.53132,La Casetta del Caffé,[],True,4,4.0,BW,business
{'Price Range': 3},QRTW1rfw1KKjsSHbboCaJQ,"['Bakeries', 'Grocery', 'Shopping', 'Food', 'Post Offices', 'Butcher', 'Public Services & Government']",Ettlingen,"Richard-Wagner-Str. 27
76275 Ettlingen",{},48.9246,8.36592,CAP-Markt,[],True,5,4.5,BW,business
"{'Good for Kids': False, 'Price Range': 1}",mDGpCtjxl79YtwtyFEO5fg,"['Arts & Entertainment', 'Performing Arts']",Karlsruhe,"Amthausstraße  17-19
76227 Karlsruhe",{},48.997935600000005,8.471305099999999,"Kabarett in der Orgelfabrik, die Spiegelfechter e.V.",[],True,6,4.5,BW,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 3}",emjlzT7V_g-k80oyJqSnXA,"['Shopping', 'Toy Stores']",Rheinstetten,"Industriestr. 17
76287 Rheinstetten",{},48.9606,8.30283,Rofu Kinderland Spielwarenhandelsges. mbH,[],True,4,4.5,BW,business
{'Accepts Credit Cards': True},XN7BBS6Ol6vB5Rr7dRpYZw,"['Shopping', 'Luggage']",Karlsruhe,"Herrenstr. 46
76133 Karlsruhe","{'Saturday': {'close': '17:00', 'open': '10:00'}, 'Monday': {'close': '18:30', 'open': '14:30'}, 'Friday': {'close': '18:30', 'open': '14:30'}, 'Thursday': {'close': '18:30', 'open': '14:30'}, 'Wednesday': {'close': '14:00', 'open': '10:30'}, 'Tuesday': {'close': '18:30', 'open': '14:30'}}",49.0077223,8.396919699999998,Tragware,[],True,4,5.0,BW,business
"{'Accepts Credit Cards': True, 'Price Range': 3}",tb7-JM1FYdITIQBWES7XRA,"['Hardware Stores', 'Shopping', 'Home & Garden']",Karlsbad,"Benzstraße 7 - 9
76307 Karlsbad","{'Saturday': {'close': '18:00', 'open': '08:30'}, 'Monday': {'close': '19:00', 'open': '08:30'}, 'Friday': {'close': '19:00', 'open': '08:30'}, 'Thursday': {'close': '19:00', 'open': '08:30'}, 'Wednesday': {'close': '19:00', 'open': '08:30'}, 'Tuesday': {'close': '19:00', 'open': '08:30'}}",48.9201,8.50174,Profi Schroth Fachmarkt Center,[],True,3,3.5,BW,business
"{'Wheelchair Accessible': True, 'Good For Kids': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",ZZPfV62S73wqtWhQxiBALg,"['Arts & Entertainment', 'Cultural Center']",Ettlingen,"Pforzheimer Str. 68
76275 Ettlingen",{},48.938140000000004,8.41873,Buhlsche Mühle,[],True,3,4.0,BW,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",2YLvtWY3rbsMevv1_tbLeg,"['Shopping', 'Home Services', 'Internet Service Providers', 'Mobile Phones', 'Professional Services', 'Electronics']",Mesa,"1804 S Signal Butte Rd Ste 108
Mesa, AZ 85209","{'Saturday': {'close': '20:00', 'open': '09:00'}, 'Monday': {'close': '20:00', 'open': '09:00'}, 'Sunday': {'close': '18:00', 'open': '11:00'}, 'Friday': {'close': '20:00', 'open': '09:00'}, 'Thursday': {'close': '20:00', 'open': '09:00'}, 'Wednesday': {'close': '20:00', 'open': '09:00'}, 'Tuesday': {'close': '20:00', 'open': '09:00'}}",33.3824036,-111.6003301,Verizon Wireless,[],True,5,3.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",ilCWdbgTGTMFmLzlC9Yl_A,"['Food', 'Grocery']",Edinburgh,"Cameron Toll Shopping Centre
6 Lady Road
Edinburgh EH16 5PB","{'Saturday': {'close': '22:00', 'open': '07:30'}, 'Monday': {'close': '22:00', 'open': '07:30'}, 'Sunday': {'close': '20:00', 'open': '08:00'}, 'Friday': {'close': '22:00', 'open': '07:30'}, 'Thursday': {'close': '22:00', 'open': '07:30'}, 'Wednesday': {'close': '22:00', 'open': '07:30'}, 'Tuesday': {'close': '22:00', 'open': '07:30'}}",55.9272813,-3.1637521,Sainsbury's,[],True,14,4.0,EDH,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",faqhX_rX5VIuPa9pGraoBQ,"['Hobby Shops', 'Shopping']",Charlotte,"3615 Whitehall Park Dr
Ste G
Steele Creek
Charlotte, NC 28273","{'Saturday': {'close': '17:00', 'open': '10:00'}, 'Wednesday': {'close': '17:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '13:00'}, 'Friday': {'close': '21:00', 'open': '10:00'}, 'Thursday': {'close': '17:00', 'open': '10:00'}}",35.152425,-80.951092,Family Memories Scrapbook Store,['Steele Creek'],True,3,4.5,NC,business
"{'Alcohol': 'full_bar', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': True, 'Attire': 'casual', 'Wi-Fi': 'free', 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Price Range': 2, 'Noise Level': 'loud', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Take-out': False, 'Accepts Credit Cards': True, 'Parking': {'garage': False, 'valet': False, 'lot': False, 'street': False}, 'Delivery': False, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': True}",r3f6b2OX0CKShQREe1Gvww,"['Delis', 'Flowers & Gifts', 'Shopping', 'Restaurants']",Queensferry,"4 Newhalls Rd
Queensferry EH30 9TA",{},55.99042289999999,-3.3848865,The Rail Bridge Bistro,[],True,16,4.0,EDH,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",ceUf9d-iQIxoBEnovZISFg,"['Food', 'Department Stores', 'Grocery', 'Fashion', 'Shopping']",Indian Land,"10048 Charlotte Hwy
Indian Land, SC 29707",{},35.0108857,-80.8495311,Walmart Supercenter,[],True,16,3.0,SC,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': True}}",t_iiEDLKqwa4pywBwIUZ-g,"['Leather Goods', 'Fashion', 'Shopping', 'Accessories']",Phoenix,"20811 N Cave Creek Rd
Ste 104
Phoenix, AZ 85024","{'Saturday': {'close': '17:30', 'open': '10:00'}, 'Monday': {'close': '17:30', 'open': '10:00'}, 'Friday': {'close': '17:30', 'open': '10:00'}, 'Thursday': {'close': '17:30', 'open': '10:00'}, 'Wednesday': {'close': '17:30', 'open': '10:00'}, 'Tuesday': {'close': '17:30', 'open': '10:00'}}",33.67514,-112.0291328,Just Jane Boutique,[],True,3,5.0,AZ,business
{'Good for Kids': True},-Bt99QgCCzmoZbchuDG_ew,"['Arts & Entertainment', 'Cinema', 'Social Clubs']",Mesa,"2651 W Guadalupe Rd
Ste 202
Mesa, AZ 85202",{},33.363319,-111.890878,Valley Movie Group,[],True,3,5.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",QYVNIKmavZ2eyD2mNFxvYw,"['Food', 'Grocery']",Surprise,"15215 N Cotton Ln
Surprise, AZ 85388","{'Saturday': {'close': '23:00', 'open': '05:00'}, 'Monday': {'close': '23:00', 'open': '05:00'}, 'Sunday': {'close': '23:00', 'open': '05:00'}, 'Friday': {'close': '23:00', 'open': '05:00'}, 'Thursday': {'close': '23:00', 'open': '05:00'}, 'Wednesday': {'close': '23:00', 'open': '05:00'}, 'Tuesday': {'close': '23:00', 'open': '05:00'}}",33.62252720000001,-112.42455840000001,Fry's Marketplace,[],True,15,3.0,AZ,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",T_g0DknIZKHsVTH8Nqc5qQ,"['Books, Mags, Music & Video', 'Shopping', 'Bookstores']",Harrisburg,"4475 Hwy 49 S
Ste 230
Harrisburg, NC 28075","{'Saturday': {'close': '19:00', 'open': '10:00'}, 'Monday': {'close': '19:00', 'open': '10:00'}, 'Sunday': {'close': '17:00', 'open': '11:00'}, 'Friday': {'close': '19:00', 'open': '10:00'}, 'Thursday': {'close': '19:00', 'open': '10:00'}, 'Wednesday': {'close': '19:00', 'open': '10:00'}, 'Tuesday': {'close': '19:00', 'open': '10:00'}}",35.3219923,-80.65090390000002,Second Look Books,[],True,7,5.0,NC,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",pqszb-x2EalfCRFvOO1SPQ,"['Hot Tub & Pool', 'Shopping', 'Home & Garden']",Glendale,"12035 N 59th Ave
Glendale, AZ 85304","{'Saturday': {'close': '17:00', 'open': '09:00'}, 'Monday': {'close': '18:00', 'open': '09:00'}, 'Sunday': {'close': '15:00', 'open': '13:00'}, 'Friday': {'close': '18:00', 'open': '09:00'}, 'Thursday': {'close': '18:00', 'open': '09:00'}, 'Wednesday': {'close': '18:00', 'open': '09:00'}, 'Tuesday': {'close': '18:00', 'open': '09:00'}}",33.59554979999999,-112.1858942,Northwest Pool and Spa,[],True,5,4.0,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'By Appointment Only': False, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 2}",2NTA4ZqSooVfBpnkEOtsvA,"['Bridal', 'Shopping']",Pittsburgh,"246 Washington Rd
1st Fl Back Office
Pittsburgh, PA 15216","{'Saturday': {'close': '20:00', 'open': '10:00'}, 'Friday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '20:00', 'open': '11:00'}, 'Tuesday': {'close': '20:00', 'open': '11:00'}, 'Thursday': {'close': '20:00', 'open': '11:00'}}",40.388349,-80.04332,Koda Bridal,[],True,5,4.0,PA,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",6pIy359LwSb2v5XoVf4TsQ,"['Videos & Video Game Rental', 'Books, Mags, Music & Video', 'Shopping']",North Las Vegas,"3020 W Ann Rd
North Las Vegas, NV 89031",{},36.261925,-115.18135500000001,Blockbuster Video,[],True,4,2.5,NV,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",6rhvC0ADvJLFdF0azF0oWw,"['Department Stores', 'Grocery', 'Fashion', 'Shopping', 'Food', 'Mobile Phones']",Queen Creek,"1725 W Hunt Hwy
Queen Creek, AZ 85242",{},33.1765313,-111.5846287,Walmart,[],True,14,2.0,AZ,business
"{'Dogs Allowed': False, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",5nfSjyxpfW_JVywRJWCNQQ,"['Toy Stores', 'Hobby Shops', 'Books, Mags, Music & Video', 'Shopping', 'Comic Books']",Pittsburgh,"2351 Noblestown Rd
Greentree
Pittsburgh, PA 15205","{'Saturday': {'close': '19:00', 'open': '11:00'}, 'Monday': {'close': '20:00', 'open': '11:00'}, 'Sunday': {'close': '17:00', 'open': '11:00'}, 'Friday': {'close': '21:00', 'open': '11:00'}, 'Thursday': {'close': '20:30', 'open': '11:00'}, 'Wednesday': {'close': '20:00', 'open': '11:00'}, 'Tuesday': {'close': '22:00', 'open': '11:00'}}",40.426893,-80.05515799999999,Phantom of the Attic,['Greentree'],True,3,4.5,PA,business
{'Good for Kids': True},U6oNWTxVTnuuCL0BPRZCSg,"['Arts & Entertainment', 'Cinema']",Scottsdale,"9090  E Indian Bend Rd
Scottsdale, AZ 85250",{},33.541488199999996,-111.88543529999998,UltraStar Cinemas,[],True,116,4.0,AZ,business
"{'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",zN1SfN_DmvK9sMBw9wSw4A,"['Food', 'Grocery']",Goodyear,"16380 W Yuma Rd
Goodyear, AZ 85338",{},33.437673499999995,-112.4112121,Fry's Food Store,[],True,14,3.5,AZ,business
"{'Dogs Allowed': True, 'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': True}}",5lA5_s6VnrPfyc0IOt01Ng,"[""Women's Clothing"", 'Fashion', 'Shopping']",Charlotte,"3100 N Davidson St
NoDa
Charlotte, NC 28205","{'Saturday': {'close': '20:00', 'open': '11:30'}, 'Sunday': {'close': '18:00', 'open': '13:00'}, 'Friday': {'close': '20:00', 'open': '11:30'}, 'Thursday': {'close': '19:00', 'open': '11:30'}, 'Wednesday': {'close': '19:00', 'open': '11:30'}, 'Tuesday': {'close': '19:00', 'open': '11:30'}}",35.246403,-80.80646800000001,Vivian B Boutique,['NoDa'],True,3,4.0,NC,business
"{'Accepts Credit Cards': True, 'Price Range': 1, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}}",wIELA854U75yWe846YnwmA,"['Thrift Stores', 'Shopping']",Phoenix,"515 N 51st Ave
Phoenix, AZ 85043","{'Saturday': {'close': '21:00', 'open': '08:00'}, 'Monday': {'close': '21:00', 'open': '08:00'}, 'Sunday': {'close': '18:00', 'open': '10:00'}, 'Friday': {'close': '21:00', 'open': '08:00'}, 'Thursday': {'close': '21:00', 'open': '08:00'}, 'Wednesday': {'close': '21:00', 'open': '08:00'}, 'Tuesday': {'close': '21:00', 'open': '08:00'}}",33.4548901,-112.168603,Goodwill Clearance Center,[],True,8,1.5,AZ,business
{'Good for Kids': True},J6CgYpa8zFFo1d4GUXnupg,"['Arts & Entertainment', 'Education', 'Botanical Gardens', 'Educational Services']",Urbana,"2000 S Lincoln Ave
Urbana, IL 61801",{},40.0885799,-88.218912,Japan House,[],True,4,4.5,IL,business
"{'Alcohol': 'full_bar', 'Good for Kids': False, 'Outdoor Seating': True, 'Wi-Fi': 'free', 'Smoking': 'outdoor', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Attire': 'casual', 'Take-out': True, 'Good For Dancing': False, 'Caters': False, 'Takes Reservations': False, 'Has TV': True, 'Good For Groups': True, 'Music': {'karaoke': False, 'dj': False, 'video': False, 'background_music': False, 'live': True, 'jukebox': False}, 'Happy Hour': True, 'Price Range': 2, 'Noise Level': 'average', 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Waiter Service': True}",AYPTLvxlCw2euajnglksTA,"['Arts & Entertainment', 'American (Traditional)', 'Music Venues', 'Bars', 'Pubs', 'Nightlife', 'Restaurants']",Scottsdale,"Scottsdale Plaza Resort
7200 N Scottsdale Rd
Scottsdale, AZ 85253","{'Saturday': {'close': '00:00', 'open': '11:00'}, 'Monday': {'close': '00:00', 'open': '11:00'}, 'Sunday': {'close': '00:00', 'open': '11:00'}, 'Friday': {'close': '00:00', 'open': '11:00'}, 'Thursday': {'close': '00:00', 'open': '11:00'}, 'Wednesday': {'close': '00:00', 'open': '11:00'}, 'Tuesday': {'close': '00:00', 'open': '11:00'}}",33.5451415764855,-111.968966645508,JD's Lounge,[],True,12,3.0,AZ,business
"{'Alcohol': 'none', 'Has TV': True, 'Good For Groups': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'no', 'Good For': {'lunch': False, 'dinner': True, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Price Range': 2, 'Noise Level': 'average', 'Caters': False, 'Ambience': {'romantic': False, 'intimate': False, 'classy': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'upscale': False}, 'Delivery': False, 'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': True}, 'Take-out': True, 'Takes Reservations': True, 'Waiter Service': True, 'Good for Kids': True}",eS1ueKiutSsiCCqDa7e-gQ,"['Food', 'Grocery', 'Seafood', 'Restaurants']",Montréal,"6080 Chemin de la Côte-des-Neiges
Montréal, QC H3S 1Z7","{'Saturday': {'close': '23:00', 'open': '10:00'}, 'Monday': {'close': '23:00', 'open': '10:00'}, 'Sunday': {'close': '22:00', 'open': '12:00'}, 'Friday': {'close': '23:00', 'open': '10:00'}, 'Thursday': {'close': '23:00', 'open': '10:00'}, 'Wednesday': {'close': '23:00', 'open': '10:00'}, 'Tuesday': {'close': '23:00', 'open': '10:00'}}",45.500285299999994,-73.631477,Poissonnerie & Restaurant Rayan,[],True,19,3.5,QC,business
"{'Wheelchair Accessible': True, 'Alcohol': 'beer_and_wine', 'Has TV': False, 'Good For Groups': True, 'Outdoor Seating': False, 'Wi-Fi': 'no', 'Good For': {'lunch': True, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Price Range': 2, 'Noise Level': 'average', 'Attire': 'casual', 'Delivery': False, 'Accepts Credit Cards': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Take-out': True, 'Takes Reservations': False, 'Waiter Service': False, 'Good for Kids': True}",aFcns79krM2LdnAC0SJJVQ,"['Food', 'Specialty Food', 'Grocery', 'Seafood Markets']",Stallings,"4400 Potters Rd
Stallings, NC 28104","{'Saturday': {'close': '20:00', 'open': '10:00'}, 'Monday': {'close': '20:00', 'open': '10:00'}, 'Sunday': {'close': '18:00', 'open': '10:00'}, 'Friday': {'close': '20:00', 'open': '10:00'}, 'Thursday': {'close': '20:00', 'open': '10:00'}, 'Wednesday': {'close': '20:00', 'open': '10:00'}, 'Tuesday': {'close': '20:00', 'open': '10:00'}}",35.085192299999996,-80.69821479999999,Grand Asia Market,[],True,51,4.0,NC,business
"{'Wheelchair Accessible': True, 'Noise Level': 'quiet', 'Accepts Credit Cards': True, 'Delivery': False, 'Outdoor Seating': True, 'Take-out': True, 'Good For': {'lunch': False, 'dinner': False, 'latenight': False, 'brunch': False, 'breakfast': False, 'dessert': False}, 'Caters': False, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Good For Groups': False, 'Price Range': 2}",8KOLZg1wAm9MrlsTS8r69A,"['Food', 'Specialty Food', 'Grocery', 'Meat Shops', 'Bakeries']",Fort Mill,"1325 Hwy 160 W
Fort Mill, SC 29708","{'Saturday': {'close': '21:00', 'open': '08:00'}, 'Monday': {'close': '21:00', 'open': '06:00'}, 'Sunday': {'close': '20:00', 'open': '08:00'}, 'Friday': {'close': '21:00', 'open': '06:00'}, 'Thursday': {'close': '21:00', 'open': '06:00'}, 'Wednesday': {'close': '21:00', 'open': '06:00'}, 'Tuesday': {'close': '21:00', 'open': '06:00'}}",35.019945,-80.957751,The Peach Stand,[],True,39,4.0,SC,business
"{'Accepts Credit Cards': True, 'Price Range': 3, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",OMhZZCPBnw4U_IHxy3M23A,"['Food', 'Grocery']",Waterloo,"450 Erb St W
Waterloo, ON N2T 1H4",{},43.452243,-80.555717,Zehrs Markets,[],True,5,4.0,ON,business
"{'Alcohol': 'full_bar', 'Has TV': True, 'Music': {'dj': True}, 'Outdoor Seating': False, 'Smoking': 'outdoor', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 1, 'Noise Level': 'loud', 'Happy Hour': True, 'Accepts Credit Cards': True, 'Good For Dancing': True, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Good For Groups': True, 'Coat Check': False, 'Good for Kids': False}",9AHcq0KE451R5t723XSq8w,"['Lounges', 'Arts & Entertainment', 'Bars', 'Nightlife', 'Music Venues']",Mesa,"7336 E Main
Ste 106
Mesa, AZ 85207","{'Saturday': {'close': '02:00', 'open': '18:00'}, 'Wednesday': {'close': '02:00', 'open': '18:00'}, 'Sunday': {'close': '02:00', 'open': '18:00'}, 'Friday': {'close': '02:00', 'open': '18:00'}, 'Thursday': {'close': '02:00', 'open': '18:00'}}",33.4154631,-111.6738466,Denim and Diamonds,[],True,30,4.0,AZ,business
{},bhcZH18dd8nr6xBgMPIHpQ,"['Shopping', 'Cosmetics & Beauty Supply', 'Beauty & Spas']",Montréal,"1 Place Ville Marie
Montréal, QC H3B 3Y1","{'Saturday': {'close': '17:00', 'open': '09:30'}, 'Monday': {'close': '18:00', 'open': '09:30'}, 'Friday': {'close': '21:00', 'open': '09:30'}, 'Thursday': {'close': '21:00', 'open': '09:30'}, 'Wednesday': {'close': '18:00', 'open': '09:30'}, 'Tuesday': {'close': '18:00', 'open': '09:30'}}",45.571435,-73.524589,L'Occitane,[],True,3,4.0,QC,business
"{'Accepts Credit Cards': True, 'Price Range': 2}",K4O2icEloW0QCwRGciBQtA,"['Shopping', 'Event Photography', 'Photographers', 'Event Planning & Services', 'Bridal', 'Session Photography']",Las Vegas,"9154 Vintage Wine Ave
Southwest
Las Vegas, NV 89148","{'Saturday': {'close': '17:00', 'open': '09:00'}, 'Monday': {'close': '17:00', 'open': '09:00'}, 'Sunday': {'close': '17:00', 'open': '09:00'}, 'Friday': {'close': '17:00', 'open': '09:00'}, 'Thursday': {'close': '17:00', 'open': '09:00'}, 'Wednesday': {'close': '17:00', 'open': '09:00'}, 'Tuesday': {'close': '17:00', 'open': '09:00'}}",36.026013,-115.291749,Orange Soda Photo,['Southwest'],True,4,5.0,NV,business
"{'Good for Kids': True, 'Accepts Credit Cards': False, 'By Appointment Only': True, 'Price Range': 2, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': False, 'street': False}}",GRyE6_7cXan2ZhSVApBAWw,"['Bridal', 'Shopping']",Las Vegas,"Las Vegas, NV 89109",{},36.0486184,-114.9582743,Pampered Brides of Las Vegas,[],True,10,4.5,NV,business
"{'Wheelchair Accessible': True, 'Alcohol': 'beer_and_wine', 'Has TV': True, 'Music': {'dj': False, 'video': False, 'karaoke': False, 'background_music': False, 'live': False, 'jukebox': False}, 'Outdoor Seating': False, 'Smoking': 'yes', 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'Price Range': 2, 'Noise Level': 'quiet', 'Happy Hour': False, 'Accepts Credit Cards': True, 'Good For Dancing': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': True, 'touristy': False, 'classy': False, 'divey': False}, 'Good For Groups': True, 'Coat Check': False, 'Good for Kids': False}",rwj3sNMm290DgzedxCVdYw,"['Shopping', 'Vape Shops']",Henderson,"40 N Valle Verde Dr
Ste 120
Henderson, NV 89074","{'Saturday': {'close': '20:00', 'open': '12:00'}, 'Monday': {'close': '20:00', 'open': '12:00'}, 'Sunday': {'close': '18:00', 'open': '12:00'}, 'Friday': {'close': '20:00', 'open': '12:00'}, 'Thursday': {'close': '20:00', 'open': '12:00'}, 'Wednesday': {'close': '20:00', 'open': '12:00'}, 'Tuesday': {'close': '20:00', 'open': '12:00'}}",36.0290152,-115.06252659999998,Ocean Hill Cigar,[],False,9,4.0,NV,business
{},AnFxI5_JDXb7x-ZVaaUhEg,"['Food', 'Grocery']",Montréal,"3575 Ave du Parc
Montréal, QC H2X 2H8",{},45.51032429999999,-73.5751363,Metro,[],True,3,2.5,QC,business
"{'Wheelchair Accessible': True, 'Accepts Credit Cards': True, 'Good for Kids': True, 'Parking': {'valet': False, 'garage': False, 'validated': False, 'lot': True, 'street': False}, 'By Appointment Only': True, 'Price Range': 2}",18X496TOlKunSiAnm6z1dg,"['Food', 'Arts & Entertainment', 'Wineries']",Florence,"1140 W Butte Ave
Florence, AZ 85132","{'Saturday': {'close': '18:00', 'open': '11:00'}, 'Friday': {'close': '19:00', 'open': '11:00'}, 'Wednesday': {'close': '20:00', 'open': '11:00'}, 'Tuesday': {'close': '18:00', 'open': '11:00'}, 'Thursday': {'close': '18:00', 'open': '11:00'}}",33.0313011,-111.4019658,The Windmill Winery,[],True,10,4.0,AZ,business
"{'Wheelchair Accessible': True, 'Alcohol': 'none', 'Good for Kids': False, 'Good For Groups': True, 'Outdoor Seating': False, 'Attire': 'casual', 'Wi-Fi': 'no', 'Smoking': 'yes', 'Good For Dancing': False, 'Accepts Credit Cards': True, 'Waiter Service': True, 'Dogs Allowed': False, 'Price Range': 4, 'Caters': False, 'Happy Hour': False, 'Delivery': False, 'Ambience': {'romantic': False, 'intimate': False, 'upscale': False, 'trendy': False, 'hipster': False, 'casual': False, 'touristy': False, 'classy': False, 'divey': False}, 'Parking': {'valet': True, 'garage': False, 'validated': False, 'lot': True, 'street': True}, 'Take-out': True, 'Takes Reservations': False, 'Coat Check': True}",zXdR2maYXz6ooHPGjyi_Ww,"['Casinos', 'Arts & Entertainment', 'American (Traditional)', 'Restaurants']",Madison,"4002 Evan Acres Rd
Madison, WI 53718","{'Saturday': {'close': '00:00', 'open': '00:00'}, 'Monday': {'close': '00:00', 'open': '00:00'}, 'Sunday': {'close': '00:00', 'open': '00:00'}, 'Friday': {'close': '00:00', 'open': '00:00'}, 'Thursday': {'close': '00:00', 'open': '00:00'}, 'Wednesday': {'close': '00:00', 'open': '00:00'}, 'Tuesday': {'close': '00:00', 'open': '00:00'}}",43.039544899999996,-89.272121,Ho-Chunk Gaming Madison,[],True,6,1.5,WI,business
{'Good for Kids': True},QfIQGqCuLn2gi5svCkvWng,"['Arts & Entertainment', 'Stadiums & Arenas']",Pittsburgh,"3719 Terrace St
Oakland
Pittsburgh, PA 15261",{},40.445045,-79.960411,Petersen Events Center,['Oakland'],True,15,4.0,PA,business
