,biz_id,lat,lon,marker,dec_score,size,dec_score_num,score
1968,di2QHs2SrY0XFHcfAq_k2A,33.452718,-112.069182,dot3,yellow,1,3,201
1969,nU97FczCPxm_wIp2pgtYfw,33.5959571,-112.0391851,dot3,red,1,4,287
1970,HUU_y-nnIWWIpqMlB-8L2Q,33.5982812,-111.9788588,dot3,yellow,1,3,75
1971,Xr0SQ1i6vHgT0RBZfyzJ8Q,33.495777,-112.092093,dot3,yellow,1,3,153
1972,DerMAlq9JZbqMuD0ZwbaSg,33.611744,-111.998591,dot3,yellow,1,3,166.5
1973,RXI-jdHkPHK7XowmYbrYNw,33.4483771,-112.0740373,dot3,green,1,1,20
1974,rFgSvsgo0BWnS03NFgI7Sg,33.64065552,-112.0636826,dot3,blue,1,2,30
1975,FBLVOwO9Ks4t2U0e0mF7HA,33.449188,-112.0772,dot3,blue,1,2,32
1976,zwHM6hz8swKIG-4-BSKMPA,33.6002388,-111.9863276,dot3,yellow,1,3,87
1977,uECIvsUWlDWSiJ9jAfH_kQ,33.578692,-112.1182099,dot3,red,1,4,283.5
1978,ZEdaJ8mcMpPiFWgDuSPqeA,33.469968,-112.065431,dot3,red,1,4,945
1979,fFPJHOV1pTGoK-Gqf5QBSQ,33.43602,-112.098247,dot3,green,1,1,20
1980,7aS0iFpab3XHFQrRGMOKXw,33.713095,-112.113014,dot3,red,1,4,332.5
1981,lQ22GkzG0tIJRbzkpMbJxw,33.628229,-112.052655,dot3,green,1,1,3
1982,Kh7cW1rcbxzsgTzAfqEcGw,33.3488797,-111.9769813,dot3,red,1,4,661.5
1983,0dORc6ckZw5HezR3BuSsqw,33.47014,-112.065474,dot3,red,1,4,1453.5
1984,7tTK3VPlFtBGBHm8-LZIUg,33.5650982,-112.0737503,dot3,red,1,4,700
1985,mWTFbL-ilQiQ9iQwPnViQw,33.5091503,-112.1372596,dot3,red,1,4,280
1986,JUXPQQshoOV5LUKLtCrOtw,33.5758589,-112.0653341,dot3,yellow,1,3,75
1987,2q1JLqJ7IIYXONhOKJKoGA,33.5239687,-112.0911673,dot3,yellow,1,3,122.5
1988,AJoaEBL_r93zoK1tkskQZw,33.6986712,-112.1013815,dot3,yellow,1,3,156
1989,6cYe4SUhWhSdOb6UMA4-_A,33.8738718,-112.1502292,dot3,green,1,1,17.5
1990,Gdmig8uYu5Mdfcgn0XsT3Q,33.4959166,-111.9792636,dot3,red,1,4,396
1991,tWVuAPWXvW2g8ce0WWepXA,33.670413,-112.117962,dot3,red,1,4,243
1992,yh01KxH3_IVI3zn3MV3N2A,33.4580234,-112.0914179,dot3,green,1,1,20
1993,FALYFv-KuziGr3D52qmeHg,33.458066,-112.067834,dot3,yellow,1,3,101.5
1994,0ylC0tsPUY3yaoXRaCDL3Q,33.332316,-111.977504,dot3,red,1,4,240
1995,KBoN62BQPvTVmcRz-Rb81Q,33.4517763,-112.0766916,dot3,blue,1,2,32
1996,wccFOUVaqeNBRaY27wOCyg,33.7972478,-112.117547,dot3,yellow,1,3,196
1997,wFjpmWwaotDHNaScplVh2A,33.6391935,-112.0121148,dot3,red,1,4,476
1998,Fa-zUFfIMIke1QLeeWT_6g,33.6403359,-112.0936168,dot3,blue,1,2,31.5
1999,u-VxYYupPzLHJph6XNUe2A,33.538887,-112.136663,dot3,yellow,1,3,80
2000,N_n2jyCfpon3NzKERYT02Q,33.4588801,-112.067982,dot3,yellow,1,3,153
2001,4_xxWpQKhBWhAOvfVPmFXQ,33.4797198,-112.2579448,dot3,yellow,1,3,224
2002,DNLzXOSMH4SpdTnzMe_izA,33.462899,-111.9922854,dot3,yellow,1,3,92
2003,CSoURupWEyuyzkjMOExKPg,33.5083691,-111.9942752,dot3,red,1,4,1164
2004,3E_toMWSUCuhRJzG1eml8Q,33.7151321,-112.1130676,dot3,red,1,4,252
2005,Rj5gyaRIIwDX_OJa1LlE4A,33.5097861,-111.9965163,dot3,yellow,1,3,117
2006,wNsmt1hF1uv3YvbwXZMAoQ,33.495018,-111.975898,dot3,red,1,4,2228
2007,FEoPUi4XB8J8UHMfsGMV2g,33.4521292,-112.0830903,dot3,green,1,1,17.5
2008,K-FzqJUj6YpSLC_fyJRnlA,33.4767917,-112.2211727,dot3,blue,1,2,28
2009,EKVrH21lOIRrXdLf-Dt5RQ,33.5102764,-112.0463575,dot3,red,1,4,287
2010,tbrFsCEUuq2S5lraOln4nQ,33.4494379,-112.0744459,dot3,blue,1,2,35
2011,PLr4DLzZG6vgvaxEdlFHjw,33.4760345,-112.065272,dot3,blue,1,2,30
2012,R3sbDS0YcJDedSmUjwE48Q,33.509755,-112.08407,dot3,red,1,4,264
2013,qXyhCYV6cjojzy5rJKooMA,33.5527972,-112.0533611,dot3,red,1,4,252
2014,nRzZac3LVgANpKPkDs4LSQ,33.51060691,-112.0728884,dot3,yellow,1,3,104
2015,lQSMn_SAIy5aBEKkqRtVYw,33.495636,-112.0118971,dot3,yellow,1,3,94.5
2016,aCQ5J6y246BULC7COBRATg,33.4538669,-112.0733662,dot3,yellow,1,3,157.5
2017,iDga4CEpgHTaS4VEQ0fQTw,33.4956607,-112.0997467,dot3,yellow,1,3,164
2018,0lEp4vISRmOXa8Xz2pWhbw,33.508736,-112.041489,dot3,red,1,4,672
2019,0nGjXTpUtpIJl10PL0eBGg,33.4473356,-112.0734239,dot3,red,1,4,623
2020,IT65TI-FZ-aTeRybXRoOrg,33.484011,-112.048027,dot3,yellow,1,3,84
2021,vfLog2bLJGl6hAFtGtr0GQ,33.4473356,-112.0734239,dot3,red,1,4,497
2022,w7SrsFV4FL04bhQr-B6-4w,33.4799388,-111.9883724,dot3,red,1,4,360.5
2023,aZFihxH7QGWeIXw8uw_xDg,33.4792119,-112.2211239,dot3,blue,1,2,47.5
2024,SIFWd1cxGJeDNnSYDUTKYw,33.3773179,-112.0298729,dot3,blue,1,2,68
2025,fE0zuDxZrJlQ7H91eY6UYA,33.44632335,-112.0778866,dot3,yellow,1,3,122.5
2026,0nT6cj3YBJIJSwHL4mKlJw,33.5672322,-112.1361274,dot3,green,1,1,7.5
2027,yVqOKuUTsHTFbLe0YbJvLw,33.4879966,-112.029992,dot3,blue,1,2,35
2028,CNS4j16dzLWDPEV-UM9SLg,33.43408264,-111.9944143,dot3,green,1,1,24
2029,lUsTQ3hOOcSS1mngqeFKAA,33.382596,-112.117267,dot3,yellow,1,3,116
2030,Np5XWa-SL9fpboELzJmemg,33.40724,-112.06422,dot3,green,1,1,16
2031,ZlvVCqFKTMK4rBkTQzVBpA,33.465611,-112.082178,dot3,yellow,1,3,91
2032,X1jTnU6c9eloN2Bxs78uTg,33.465504,-112.08241,dot3,yellow,1,3,93
2033,SmThJ_okG7QQzOz_Wm0Ezg,33.480085,-112.13332,dot3,blue,1,2,68
2034,fX2WvzDikMVd0wDzdDOLkw,33.605972,-112.066355,dot3,yellow,1,3,91
2035,aDnmvP-GgTD9KECw8ayR-Q,33.450951,-112.138445,dot3,green,1,1,16
2036,grk9RANQRR-IZouPFP3kgA,33.63904918,-112.0311126,dot3,blue,1,2,45.5
2037,l6C_jcDmKP6rfeNqHHrTAg,33.507982,-112.035636,dot3,green,1,1,6
2038,xY5BFKQFo5iLDhXxihkduQ,33.447551,-112.047375,dot3,green,1,1,15
2039,vlxMPuG6LYJ-c0yjd6AW3A,33.4949933,-111.9903192,dot3,red,1,4,424
2040,BPi1Q5wX0_o5VlO_XRyYuQ,33.5078414,-112.0377579,dot3,red,1,4,857.5
2041,GbEOmf5k73r_UJWjchrHOg,33.474229,-112.064787,dot3,red,1,4,800
2042,V2RwQooDieMvOPvz3tcp4A,33.43686128,-111.9993724,dot3,green,1,1,21
2043,ckZVnb6gF3PPVWkoVhAiEw,33.487608,-112.082516,dot3,blue,1,2,66
2044,XUYbXm4ZmF_IlZ440HZjpw,33.4766277,-112.0128996,dot3,red,1,4,248
2045,Qd0fyF-wB_1bQwSB34ggkw,33.465772,-112.082382,dot3,red,1,4,567
2046,H83uIqLKcOSFcmJhXmc-lA,33.4657151,-112.0106085,dot3,yellow,1,3,84
2047,wRYdSL-AI47fPW78Bh4Hww,33.4596905,-112.0462108,dot3,green,1,1,21
2048,I4pSBXlKdR6assqRdVjtMg,33.56858406,-112.1513021,dot3,blue,1,2,32.5
2049,9Nb0OOBSMbJ76hngCYjKuw,33.448402,-112.0714244,dot3,blue,1,2,45
2050,dGp5V3aG5qw2RJI8tC3tBQ,33.71450555,-112.1122384,dot3,yellow,1,3,98
2051,Lo0dRIDKXc5mlE-coVZrtQ,33.44717525,-112.0748343,dot3,red,1,4,408
2052,qlgAl9biUkK1wvmJ4ggDFg,33.58000947,-112.0133918,dot3,blue,1,2,31.5
2053,R2HLYDDjLfBDdkyKVtofBQ,33.4617857,-112.169679,dot3,blue,1,2,38.5
2054,LpilCQTGbm8Xu1p5sHe9eg,33.5062078,-112.0739142,dot3,yellow,1,3,140
2055,fDZzCjlxaA4OOmnFO-i0vw,33.5997996,-111.9869515,dot3,red,1,4,791
2056,LRxH8V5JaPt9mvav6F_1tg,33.451613,-112.085554,dot3,green,1,1,22.5
2057,M69oTpIJPnKyXRgR-crF6w,33.4657273,-112.0057729,dot3,green,1,1,18
2058,4Bs0OFu3yqUz5TyrJjhPKw,33.480376,-112.1984619,dot3,green,1,1,6
2059,3MzmlCCifvQJCUEfUpgUAQ,33.3067372,-112.0537905,dot3,blue,1,2,42.5
2060,rfuCmgGhWoBLx5QvZqadwg,33.67499924,-111.9776001,dot3,green,1,1,12
2061,QwaoxP5Mgm3PJuZo_4bFsw,33.4770071,-112.064905,dot3,yellow,1,3,184.5
2062,UP2q2tgENTaFXkJycJiIvQ,33.4078639,-112.047727,dot3,green,1,1,13.5
2063,WnJ9xlxdJwMti7blz4d45w,33.5980736,-112.0370968,dot3,yellow,1,3,133
2064,bDSqqGGzbglvJ0HkIW5j4Q,33.4561612,-112.0739321,dot3,blue,1,2,52
2065,ftNAvqB60nsMbs1Cr0moXw,33.388368,-112.1336382,dot3,green,1,1,21
2066,XJc9Ueb3avGpYaj5Ll92hg,33.46550369,-112.0824051,dot3,yellow,1,3,94.5
2067,5niUestkeI0tBcBAv4SyKw,33.3172434,-111.9765164,dot3,red,1,4,572
2068,teifdsiAtxv7Vf1SmokvvA,33.44691196,-112.0729065,dot3,yellow,1,3,139.5
2069,zHD-_h3e07_dPrSfBjx6cw,33.640232,-111.979545,dot3,blue,1,2,51
2070,Dm5K0Zvw8mqrps-jFjgIaw,33.466978,-112.072569,dot3,yellow,1,3,96
2071,_CIodPGuvPP2khYkDk1jKw,33.50896025,-112.0834144,dot3,red,1,4,346.5
2072,saON8-nDZi5W64u1xGtmPA,33.4942209,-112.0304976,dot3,red,1,4,400
2073,hDHYbekIzW-M5tljy1IP1Q,33.6758628,-111.9788382,dot3,red,1,4,736
2074,cIAd1K3INw6se9MX7Usi7A,33.58389948,-111.9768825,dot3,yellow,1,3,141
2075,CFdPTWukph1ownRkLiglJg,33.683216,-112.083836,dot3,yellow,1,3,84
2076,fGZEYvCzqAiQEUYUMiq97g,33.8738718,-112.1502292,dot3,green,1,1,18
2077,HDTnHO_C9e-QHuEYt73kHA,33.448577,-112.074448,dot3,yellow,1,3,72
2078,m1QuUNMkycDdiogLHikaEg,33.4659915,-112.1698011,dot3,green,1,1,7.5
2079,YJJx6rYfHQtmBd3qq-Lcbw,33.6111757,-112.1209418,dot3,blue,1,2,33
2080,qAORECtABjr_FsvSzy1apw,33.678131,-111.969461,dot3,yellow,1,3,217
2081,M_GnuvRXvWBl3YNxH-GYFg,33.30477141,-111.9770727,dot3,blue,1,2,63
2082,ICOh6n9OTeNei_rMDgTCpQ,33.666624,-112.120931,dot3,yellow,1,3,87
2083,LZ4h8s3_K2gjbKxi38SarQ,33.494413,-112.065401,dot3,blue,1,2,36
2084,gFJtzwGmDTABRwL2F8GsSw,33.5090929,-112.0278495,dot3,red,1,4,525
2085,SmX_sTfTI4Hhyj8Rbf9teg,33.4800911,-112.016571,dot3,yellow,1,3,128
2086,QdYrBxT8OV8qd7aENoBlsg,33.6075454,-112.0634243,dot3,yellow,1,3,196
2087,cpfqZ_968LCuIyHJ3X46NQ,33.494228,-112.173698,dot3,blue,1,2,30
2088,I9klG3s-47t3zVLGoMkYOA,33.5534919,-112.1353671,dot3,green,1,1,21
2089,TbVPye1S8UZzLPy0E2qN_g,33.58347321,-112.1509857,dot3,blue,1,2,44
2090,jKLR4wAywvVcGtQnCLzoRw,33.45572933,-112.0736092,dot3,yellow,1,3,189
2091,6Qwvrxk-gcDMotRCua21QA,33.4535069,-112.0722782,dot3,green,1,1,12
2092,CmdE8ilxBCqzrtg8DpyO4g,33.39329147,-112.0472946,dot3,green,1,1,6
2093,EFSU5EPU8VsZmrjbTxjc4A,33.472824,-112.056064,dot3,red,1,4,380
2094,FRiT2RI6Y1nds1jjZqvnXQ,33.43487949,-111.9990921,dot3,red,1,4,292
2095,Xk3inJcuBGLhavUcdlINZA,33.4951613,-112.0041452,dot3,red,1,4,945
2096,8gwpcfNmyWauK4rU8YG7rg,33.43714466,-111.9996285,dot3,green,1,1,21
2097,FUco3_g-dFpXOCPta0Xmeg,33.523617,-112.150302,dot3,blue,1,2,51
2098,W6624iddi14DsGokORyzcA,33.5958929,-112.118593,dot3,yellow,1,3,203
2099,Ou5Moz82ivJ6-UUsNuy1Wg,33.4807,-112.072288,dot3,green,1,1,10
2100,nckQIGiiUxztAQ2Boo6Tlw,33.43591807,-112.0135868,dot3,green,1,1,7.5
2101,Gly54cM3avJg9n2F0l8V-g,33.4950562,-112.0612829,dot3,blue,1,2,45.5
2102,4hNjK7TpXjb86rfLDvL1lA,33.58638918,-112.0076336,dot3,yellow,1,3,76
2103,N-DFmcKLm5BxleZJGoJ-dg,33.64089548,-112.028018,dot3,blue,1,2,49.5
2104,eyT6w_RVpjRnbz4hToBqtA,33.640223,-112.004267,dot3,yellow,1,3,210
2105,NTMpDwobR8BdSJroMngqng,33.6379062,-112.0626763,dot3,yellow,1,3,108
2106,chQMtE0iF9CHr8T-ahkrKQ,33.45775555,-112.067231,dot3,yellow,1,3,220
2107,DIGxR_SXgdnI1jCsVB84AQ,33.451642,-112.09675,dot3,green,1,1,20
2108,I4uDkxbTLt5l1JFkcG1e7g,33.48189,-112.151272,dot3,yellow,1,3,135
2109,kr3EFhoSwbJPrL_e_RD39g,33.4473359,-112.0734243,dot3,red,1,4,871.5
2110,H5WQysdde3MCpVJoGzc_cQ,33.447551,-112.047375,dot3,green,1,1,13.5
2111,aXRtJioBYidoHdS2GTTKhA,33.4480003,-112.0730318,dot3,red,1,4,346.5
2112,UipLpm9rdqAN8TC0BMVW4A,33.60003653,-112.1195984,dot3,green,1,1,9
2113,oe45XbxddG4EKhpWAHIk2w,33.386429,-112.072962,dot3,blue,1,2,35
2114,QSGWo371BmBLj2Lw3zIXZQ,33.7971416,-112.1180452,dot3,green,1,1,4.5
2115,Yl4wqDhNB-5TNURwQXoCFQ,33.494402,-112.060828,dot3,green,1,1,10
2116,CsJReJjzMNtw7ZTPCuVZYQ,33.508282,-112.048136,dot3,blue,1,2,50
2117,AXok1a8w0gNhdrWZ7L633g,33.67921125,-111.9657898,dot3,red,1,4,532
2118,KhSGkyxwSuTBS80BU5eVVA,33.8002622,-112.1287294,dot3,yellow,1,3,78
2119,CMaJOgyFrX6gVsJGm1bttw,33.67568059,-111.9727015,dot3,red,1,4,266
2120,giyl3pyGo6sbvsnn94f4Hg,33.640376,-112.111654,dot3,yellow,1,3,80.5
2121,SAIgLz6EI7vJ9AkxjvpIeg,33.45201898,-112.2205782,dot3,green,1,1,10.5
2122,0HDCJO7QbEErtnTt4_aimQ,33.6264211,-112.1002302,dot3,yellow,1,3,140
2123,LINlXPAeUagT_UL2lCcH0A,33.3204192,-111.97966,dot3,green,1,1,24
2124,MEKk3J63dU3GBDg9SHuq7A,33.44717994,-112.0737031,dot3,red,1,4,392
2125,9nm1KvZJLON6Py6cOzrnvQ,33.640598,-111.9951526,dot3,green,1,1,6
2126,eZXAQxBXReD78AWWf0_4ZA,33.437259,-112.06484,dot3,yellow,1,3,139.5
2127,O6-ZPDz_W_NwkCyf3UoPiw,33.62763625,-112.0116502,dot3,green,1,1,24
2128,ziHNT33d9w56D0C04b3tnw,33.60731,-112.063404,dot3,red,1,4,357
2129,5xifvdfBHal_4KyZQGLktw,33.479796,-112.220072,dot3,green,1,1,20
2130,J1SyE2sa9WHPHm-aOSl3fg,33.4659236,-111.9722278,dot3,green,1,1,17.5
2131,f4T3s1x2u_KPOFfIJIJ0uA,33.65684317,-111.9322761,dot3,yellow,1,3,155
2132,v96aR__oKt2aqT-azpcA6A,33.43483353,-112.0140457,dot3,green,1,1,12
2133,49bc688EMaGMNzQvKHVe1Q,33.4096527,-112.0248073,dot3,blue,1,2,30
2134,CcEpNRhwxyZVTKWXfYqvqg,33.67861557,-111.9746094,dot3,green,1,1,20
2135,8SjO3b-87uN2jXVXYNn47g,33.4360388,-112.0026246,dot3,yellow,1,3,122.5
2136,lK35BgpjOMXwchPzqYWomg,33.46599127,-112.0816451,dot3,red,1,4,262.5
2137,oHwkJgs5Fi0HuUISgtz_Gw,33.455863,-112.072167,dot3,yellow,1,3,224
2138,LbcDWyqGgQdlwWfGO-whMw,33.43652689,-111.9989955,dot3,red,1,4,519
2139,ALqygKZXxuVWGM23pFAiPQ,33.50797272,-112.220192,dot3,green,1,1,10
2140,aZe9f7korrhFTNMPxVbMXA,33.488164,-112.030538,dot3,green,1,1,17.5
2141,lALgiZDtmJKwxUGVai5ftw,33.4468055,-112.0971288,dot3,green,1,1,15
2142,XO8FVMZFkbb3PMQxlHIqnA,33.43777499,-111.9968073,dot3,yellow,1,3,119
2143,25JT5gNeZ782lP1cHTbKFg,33.4354634,-112.0069893,dot3,red,1,4,336
2144,GDmue1oJaem9ilywDtA4_A,33.47907,-112.073306,dot3,red,1,4,668
2145,ShUDf64NVkwCe8izdUbYuw,33.466373,-112.184772,dot3,blue,1,2,60
2146,axE3XDEO5VfY4OztDich4Q,33.79963684,-112.066185,dot3,blue,1,2,42
2147,1vl4-5il_LGtDRxUCy9ldw,33.46569996,-112.0822656,dot3,red,1,4,1056
2148,EFrM42oRogaYicKly02djg,33.63800049,-112.0661545,dot3,green,1,1,14
2149,OHDIaY6BnByGR3dXCF3oHQ,33.6406057,-112.0918965,dot3,green,1,1,20
2150,VQmgq4Dwwej5AwnHBmDIAg,33.451615,-112.0857246,dot3,yellow,1,3,148.5
2151,D_xWWPRdpZCC3XVJ61pSGg,33.67692564,-111.9651031,dot3,yellow,1,3,108
2152,kl7h-LIWHbeNXddPnJ31yA,33.500981,-112.027641,dot3,green,1,1,15
2153,b-t3nNmRw6alKw4aSqAgPg,33.509677,-112.058811,dot3,red,1,4,437.5
2154,4NPD3ecBbUdfcS9FAuwJIA,33.406669,-112.02249,dot3,red,1,4,819
2155,qG3eRlKLXbnWc1unu-0Yjg,33.5609161,-112.0654251,dot3,yellow,1,3,87
2156,zj0BkAi54BGU_AK6AyvJDQ,33.5842663,-111.9767865,dot3,red,1,4,1030.5
2157,DUDr1kuGv6eh1_s2GWJVgw,33.50871408,-112.035941,dot3,red,1,4,368
2158,vFtMSgQsd3Fwt3U7UJf5dQ,33.538068,-112.1329197,dot3,yellow,1,3,85.5
2159,qbEJeRvytnBo5BGG1R5kGg,33.50577445,-112.0400119,dot3,red,1,4,570.5
2160,SBMz9sXkko_-fxM1jkGG1w,33.6402791,-112.011286,dot3,blue,1,2,55
2161,8ytNm9tlX3NIK5lBF9Xf7g,33.6411675,-111.9942361,dot3,blue,1,2,30
2162,3AgXaXLfxqZn2NxdVoDcPw,33.37963767,-112.1688008,dot3,green,1,1,17.5
2163,DarcQlLpQOqMxi3tsdffNw,33.65539905,-112.0304139,dot3,green,1,1,15
2164,41j3GB7M-Lwq284Pfb9zgw,33.45705418,-112.0715672,dot3,red,1,4,1864
2165,sdpBEhzeDedh7SVe_OMpGg,33.44551243,-112.082277,dot3,yellow,1,3,72
2166,RYkWbt-nnke2l8X2MzwDIQ,33.450595,-112.029671,dot3,green,1,1,10.5
2167,AKd5OvHajbaxlofM-XE6vw,33.612162,-112.099112,dot3,green,1,1,17.5
2168,cQZcWeIDKEF-7nWU3gJMUw,33.50974655,-112.0355835,dot3,red,1,4,330
2169,WRjMDL79KQ0ZG5yCdfJiYA,33.58034768,-112.1183646,dot3,yellow,1,3,186
2170,Q2FaJ3zB6ZuGgvqUqhdc_w,33.4949805,-111.9898781,dot3,red,1,4,612
2171,tyC0LaPJo3ct_0JEkTwZxw,33.62659551,-112.0113766,dot3,blue,1,2,42
2172,wUrTYqp9fHLJ8AR4lMxHGQ,33.43544788,-111.9979361,dot3,red,1,4,504
2173,4ekebF5aRXdIFeHkDggixg,33.60221249,-111.9784766,dot3,yellow,1,3,192
2174,RRg-Ju8NjcbB8Sm0OR0HEA,33.5749703,-112.1226961,dot3,green,1,1,14
2175,i--afvRsP1TSJyQMZKgJiw,33.466106,-112.081819,dot3,yellow,1,3,143.5
2176,2n41w1fel0glITinZ25syQ,33.486815,-112.086637,dot3,green,1,1,18
2177,7CTf4W-KT4h6uA_zpGZp2Q,33.5100591,-112.0142073,dot3,red,1,4,804
2178,LYCaveWFti6kUHpMzYKLjA,33.538144,-112.096976,dot3,blue,1,2,54
2179,vxC3YTLOeGJwrnHcep63FQ,33.487608,-112.082516,dot3,green,1,1,17.5
2180,Rvd5fGybj83Brgm-S-QT1Q,33.508677,-112.035668,dot3,blue,1,2,70
2181,YUcsW4G5SqZUmSqvFXdUKg,33.49572754,-112.1528778,dot3,yellow,1,3,182
2182,zWZ6xiIRjvhvx1gRym-wlQ,33.60266364,-111.9836109,dot3,green,1,1,20
2183,setfRzkAcOPxKH5TZLTqJQ,33.4339584,-112.0087819,dot3,yellow,1,3,157.5
2184,Ehc4Ze59gyFjUBKARCmhcg,33.4791017,-111.9876339,dot3,blue,1,2,66
2185,gJmBto8IXwSBT4HTcL7cDw,33.3778514,-112.0358955,dot3,yellow,1,3,88
2186,oX4o4a3ETz1aC9uZBlwx-Q,33.6404404,-112.1200308,dot3,yellow,1,3,182
2187,SGGZ6l345YTww09IHxtoew,33.32935843,-111.9793728,dot3,red,1,4,356
2188,6P76zWJBtahmJa0yqd9j4A,33.583212,-112.10886,dot3,green,1,1,13.5
2189,j8EdmN5dN_hUZ5Y1wfDFdg,33.567188,-112.135113,dot3,blue,1,2,60
2190,-7XuLxfYwZ9x72mEKXdv0A,33.48001,-112.167718,dot3,blue,1,2,31.5
2191,OE7RmfGvpvSEv4g3xDKfSw,33.43559575,-111.9976974,dot3,red,1,4,812
2192,dKtbrGgg5fbl8MibhilP2A,33.43368614,-112.000563,dot3,red,1,4,660
2193,tlex-h7TJ-b2X8cLCIfunQ,33.58036041,-112.1205139,dot3,blue,1,2,52
2194,e9QRvkzssPNRmBLlDem9ZQ,33.5071729,-112.0749616,dot3,red,1,4,967.5
2195,83da7v9gQsWJegTW52qnuw,33.4475173,-112.0742715,dot3,yellow,1,3,185.5
2196,Pn2oWT6Jgotb3DFBuj9Iyw,33.58735525,-111.9776325,dot3,green,1,1,17.5
2197,MDtjD14H1sGLc4tSg0sUhw,33.4494379,-112.0744459,dot3,yellow,1,3,185.5
2198,pARpNmERH5UNb9Sa3XQ7vA,33.449597,-112.075508,dot3,green,1,1,15
2199,j_Id-xnaHfyJRV5FlciYhA,33.3773179,-112.0298729,dot3,yellow,1,3,128
2200,rx-sG2ugeK8-oT55YcMJcA,33.4354634,-112.0069893,dot3,green,1,1,3
2201,aS2aNPE861FI4dRrz1Z7Ow,33.43401996,-111.9945431,dot3,yellow,1,3,192
2202,B47dTeqasE9UnrdaWxeBuw,33.6116831,-112.0996273,dot3,blue,1,2,68
2203,Oi_OT6erHvm6lb_D8bwslw,33.510185,-112.027191,dot3,blue,1,2,30
2204,72XFVyG2XFEIxS5cwNdleA,33.44977658,-112.0694733,dot3,blue,1,2,49
2205,KWo4geULVPzCirc0Scpcow,33.4336775,-112.001445,dot3,blue,1,2,59.5
2206,Ndk3mmxFthvuGO7LFKeUmQ,33.34819017,-111.9833333,dot3,red,1,4,236
2207,m9haUi2_1lHR2eAKBhKwDg,33.513539,-112.074195,dot3,red,1,4,1696
2208,1udzLbeQxmLTbOtgyVP0kQ,33.479605,-112.016481,dot3,red,1,4,296
2209,dnon3NUcDwoJOCzIe44Xuw,33.4950665,-112.1687924,dot3,green,1,1,12.5
2210,lneCKBqC5qPphrbFGcaI3A,33.484011,-112.048027,dot3,yellow,1,3,189
2211,RA7SHeNDBqZkoM0XspKGxw,33.46570969,-112.1367188,dot3,green,1,1,10
2212,ouBlOm6OSfVKWatic4c2lg,33.3604,-111.7497,dot3,blue,1,2,36
2213,2OZtiGEvLfAjfhC18m9Djw,33.4356179,-111.9980804,dot3,green,1,1,7.5
2214,LFD2IAZUmtPIddFJDcBkYw,33.44341,-111.993675,dot3,green,1,1,15
2215,acZ2GUh3R_wcu4r3Z5tSCQ,33.44787403,-112.0726894,dot3,yellow,1,3,140
2216,o1W6gwCqnJqvdCenLWz5GA,33.4871849,-112.064702,dot3,red,1,4,1304
2217,WBfPco3j27X_IBpZ_PDcUA,33.699034,-112.1068993,dot3,yellow,1,3,90
2218,74dalJbXUV6E1riFGD-AVg,33.439648,-112.026154,dot3,green,1,1,12
2219,_HGheM2jzKEZFqkT4kyViQ,33.43419008,-111.9943392,dot3,red,1,4,589.5
2220,HrSowDDXw71VD_d-4g7I5g,33.519553,-112.0651591,dot3,red,1,4,1078
2221,N-hmuPPHrTxDA_pQXgt9zQ,33.4962047,-112.0212354,dot3,green,1,1,19.5
2222,m4Gw2d0_iWE3kyDhNtD0-g,33.63157272,-112.0139313,dot3,yellow,1,3,143.5
2223,Dp1VAj7SIb82CuwVDLah0Q,33.6790861,-111.9767717,dot3,blue,1,2,35
2224,TRI4ZCk8caJckKkGTvzpIQ,33.57449877,-112.1218988,dot3,yellow,1,3,85.5
2225,yggyuN3FV_NiQCKfvN-b-Q,33.5104258,-112.0284918,dot3,yellow,1,3,88
2226,xeJc9ZyVHfEz7tDoUjdBIw,33.488807,-112.065237,dot3,blue,1,2,32.5
2227,RiJ7ERp0UkQqaOFsrSP4zw,33.4678388,-112.0296326,dot3,green,1,1,13.5
2228,eyHjc5AhDp5mZWGA0QKgAg,33.3197271,-111.9837428,dot3,yellow,1,3,87.5
2229,rlK6fzjSQg8SVF0wGsPQ1Q,33.40691757,-112.0811234,dot3,green,1,1,10.5
2230,NkGQRN6ahwQoFEAlHq8NHg,33.6554989,-111.9299197,dot3,red,1,4,248.5
2231,IURIbkgQgHXAgwX6hAgiNQ,33.463851,-111.941673,dot3,red,1,4,549.5
2232,DnA5Ec7DOvaaCxmnLx2iYw,33.47987,-111.9978239,dot3,yellow,1,3,140
2233,rluuxDPHiP9Z4qtNO66eTw,33.5106171,-111.9866163,dot3,yellow,1,3,87.5
2234,5npcHq7cvdJlgQen_1n80Q,33.5102068,-112.0272041,dot3,yellow,1,3,141
2235,mSso4OtVKrLn4-BVdwAGwA,33.4070899,-112.037968,dot3,green,1,1,18
2236,CKhtiDFAfr31jQIJrpehuw,33.5095292,-112.0609579,dot3,red,1,4,1269
2237,cuLVubarNFQ7VjpT5k7DEQ,33.4803014,-112.0805864,dot3,yellow,1,3,156
2238,M0qJweLJaNO2ikd8koYn4w,33.4504587,-112.0740771,dot3,yellow,1,3,217
2239,kZxE9Td05pGFqvsqzYxeSw,33.6417888,-111.9947311,dot3,blue,1,2,35
2240,y7A3nmvqtyfEysI9nGUiOA,33.443909,-112.070122,dot3,blue,1,2,59.5
