business_id,latitude,longitude,stars,review_count,success_cat
eZXAQxBXReD78AWWf0_4ZA,33.437259,-112.06484,4.5,31,6
fhJod2UVFSLL3cigU_AlWA,33.4126930236816,-111.684341430664,3.0,4,1
T1yCCJecXAN7dDwO27_0jw,33.3395385742188,-111.84252166748,3.5,30,6
T93h3F_Mq8bdEWBEujsEcQ,33.3644955642418,-111.822452545166,3.5,24,6
YAoutB_R_RaiwI3hKQ_TTg,33.3077968081719,-111.689066290855,2.0,8,3
lCh6iBHtgrDvPc_ZUwNRRw,33.4154395925628,-111.582072973251,4.0,14,4
O6-ZPDz_W_NwkCyf3UoPiw,33.6276362548231,-112.011650204658,4.0,6,2
In93N5Jqu85xAh0qQ2jb1w,33.307805088942,-111.74286306603,3.5,17,5
nSFZCaugV5BnkyBLnRXdhA,33.42173497824,-111.908707022667,4.0,98,9
5Isf5xz3rNZk0y79UE6uIw,33.4220038,-111.932094,2.5,5,2
XPTBPFBwjvF7rJfUa-wG5g,33.6622976,-112.4057508,3.5,27,6
ziHNT33d9w56D0C04b3tnw,33.60731,-112.063404,3.0,119,9
pZ4Oe4lYqgIQInlU5cPigg,33.6369538469898,-111.922043169833,4.0,3,1
-uSHlr8Wk6f8ewVEgsvcWQ,33.4243526355079,-111.924045084656,4.0,27,6
7g6RKMzdxnwe3qbtGPP-1w,33.611161,-112.153974,4.0,5,2
5xifvdfBHal_4KyZQGLktw,33.479796,-112.220072,4.0,5,2
J1SyE2sa9WHPHm-aOSl3fg,33.4659236,-111.9722278,2.5,7,3
Vf0tdlvXB0M7dR2Y2AeI8A,33.582685,-112.204254,4.5,29,6
9NwZLD8YoTtW6k9fx0JLvg,33.3848304748535,-111.806755065918,4.0,17,5
f4T3s1x2u_KPOFfIJIJ0uA,33.6568431658229,-111.932276055573,2.5,62,8
2qbajPD8M7PJlWWaHSRR5Q,33.334536,-111.846555,3.5,38,7
ta5o3_sT1o2AcP0imkjYjA,33.581252,-112.240716,4.0,36,7
v96aR__oKt2aqT-azpcA6A,33.4348335266113,-112.014045715332,2.0,6,2
49bc688EMaGMNzQvKHVe1Q,33.4096527,-112.0248073,3.0,10,4
CcEpNRhwxyZVTKWXfYqvqg,33.6786155700684,-111.974609375,4.0,5,2
C0_EUUnY3EsH3RbXDAnzCA,33.2972145080566,-111.755630493164,3.0,9,3
8SjO3b-87uN2jXVXYNn47g,33.4360388,-112.0026246,3.5,35,7
vaabk6CYXX1dYVQ1xkyPUg,33.3497113609575,-111.929925579031,4.5,329,10
lK35BgpjOMXwchPzqYWomg,33.4659912735871,-112.081645131111,3.5,75,9
pz-jypT4fEPQKr9RZtVdAw,33.495978,-111.927635,4.0,14,4
-UT6IHfVW_2yzz1bf8WI5g,33.4587814,-112.0722749,4.0,26,6
GU3GGuECUTbHG8NPHXG9mQ,33.5026882,-111.9320913,3.5,155,10
8TSSHGynPWzilsnTKMMHyw,33.2747543,-111.859773,3.5,64,8
oHwkJgs5Fi0HuUISgtz_Gw,33.455863,-112.072167,3.5,64,8
NeB6F7MqGjyl0i82jegM5g,33.3933437,-111.8688923,2.5,12,4
_20WCD89imWx15jlxv7kGg,33.32013,-111.862674,3.5,75,9
qZdEeHIYTMCzeQ0kg1iAxQ,33.5854513018223,-111.68083190918,3.5,3,1
LbcDWyqGgQdlwWfGO-whMw,33.4365268901841,-111.998995542526,3.0,173,10
ALqygKZXxuVWGM23pFAiPQ,33.5079727172852,-112.220191955566,2.5,4,1
yYo3Y4J1Lq33Goif_Dl20Q,33.7706639,-111.982152,2.5,9,3
taURkTxMZjDUcHrvlCVvHg,33.6374179,-112.272784,2.5,11,4
GlrIZRrctXb2f6jc1484hg,33.2787170410156,-111.790733337402,2.5,11,4
aZe9f7korrhFTNMPxVbMXA,33.488164,-112.030538,2.5,7,3
99d6qbFGTRR5oEIy5m-NCQ,33.2491410746802,-111.628893613815,3.5,5,2
-cy8EpdXs44iT3FR4En0QA,33.2547314,-111.6335044,4.0,46,7
bVhmUnhDE7qrrhcgldprcQ,33.1804849697976,-111.582793559351,2.5,54,8
JM6LomVcFiSt_agY4dVGZA,33.5737729,-111.8621882,4.5,9,3
KECPmpLZxwroxLeUy9TDoA,33.3811541,-111.7388574,3.0,35,7
UETunq2HsmwW9pbsSGWZ6g,33.4133505,-111.8759922,3.0,33,7
rUfhe6qibE1W-80PqDHZCw,33.425938,-111.940346,5.0,97,9
FAscpCmXipLZ-tSQV6JSJQ,33.3312297,-111.642224,4.0,7,3
XgwhJRnuu7ErNzyScN00Lw,32.996775,-111.523273,1.5,3,1
lALgiZDtmJKwxUGVai5ftw,33.4468055,-112.0971288,2.5,6,2
XO8FVMZFkbb3PMQxlHIqnA,33.4377749941929,-111.996807273527,3.5,34,7
6sdQia-wdURZexBcw1rbzQ,33.4648666,-111.9141127,3.5,58,8
77BTvEd_YG_2JUSWeDmGwQ,33.4977334,-111.9258174,3.5,197,10
CUISGDqI5ZRIGXH9EgpFMw,33.2817211,-111.7889754,3.0,51,8
25JT5gNeZ782lP1cHTbKFg,33.4354634,-112.0069893,3.5,96,9
GDmue1oJaem9ilywDtA4_A,33.47907,-112.073306,4.0,167,10
wQxIw6IoFCV6wg3l3dJugQ,33.4176828797723,-111.649857759476,3.5,8,3
ShUDf64NVkwCe8izdUbYuw,33.466373,-112.184772,4.0,15,5
H-pWqJyQ_b5RxYty6w6bdg,33.864368077898,-112.134003768707,2.5,6,2
axE3XDEO5VfY4OztDich4Q,33.7996368408203,-112.066184997559,3.5,12,4
wxd-aYUwswZKjoIr8t-53w,33.4645681900305,-112.272752523422,4.5,200,10
OSsueRKTxM0MEbgIRsUebA,33.5514166206121,-112.271093577147,3.0,40,7
FLRddzMX4sjqPE829d8XQw,33.4521795,-112.3926303,4.0,5,2
u5tS8tenUo4YzRTbkeTT-w,33.6236534118652,-112.424331665039,3.0,36,7
48Z_BePByeK6fQ0No4osZg,33.4351234436035,-112.298149108887,3.0,6,2
1vl4-5il_LGtDRxUCy9ldw,33.4656999629047,-112.082265575253,4.0,264,10
O_yKt5DVpzJ4ghvHegjwCA,33.16114,-111.562965,2.5,7,3
EFrM42oRogaYicKly02djg,33.6380004882812,-112.06615447998,3.5,4,1
k2JlEtJIvZN-2bwt5BGJHQ,33.4959382,-111.9221449,3.0,52,8
eHcpSwIiyFXhejtyQNy-Mw,33.3892,-111.86058,3.0,3,1
mmWk2G5kTpluTBCdCGkfuw,33.452173,-112.391747,2.5,3,1
OHDIaY6BnByGR3dXCF3oHQ,33.6406057,-112.0918965,4.0,5,2
US_Kh0J9XMfkifYDc48jog,33.6228883,-111.9293764,4.5,8,3
VQmgq4Dwwej5AwnHBmDIAg,33.451615,-112.0857246,4.5,33,7
rLHVgSA8foTgapmzzUyamw,33.640122,-112.181582,3.5,37,7
D_xWWPRdpZCC3XVJ61pSGg,33.6769256359295,-111.965103149414,3.0,36,7
kl7h-LIWHbeNXddPnJ31yA,33.500981,-112.027641,5.0,3,1
6znOsNuy82Eqv6L8ei7T6g,33.5307526248934,-112.170656919479,3.0,4,1
eTiLcaAYn9j3DGmZYgf15A,33.3553395,-112.4410136,4.5,7,3
W3VsNhHLMRj5ABMdMcpaUw,33.6228883,-111.9293764,5.0,13,4
eO-o7FRjNEzcSEG8pakkzA,33.5814933,-111.9235093,4.0,192,10
b-t3nNmRw6alKw4aSqAgPg,33.509677,-112.058811,3.5,125,9
JSxOXnKwF0bnJ130nsWNIA,33.2816398,-111.9729284,4.0,8,3
G1LaLNJObuAwZGAcJ7OY0Q,33.4259376525879,-111.940246582031,3.5,18,5
g9xm7b1MfPxViRdyN6Vtjw,33.6414198,-112.3557678,3.0,53,8
rsefsrlBgnOCvdcb4TyF8w,33.4354591369629,-111.869300842285,2.5,6,2
42ElKM0t-C81jzAJ7rJJ-A,33.383123,-111.964485,3.5,7,3
jNc_HINcNZx-jkh06R2YEQ,33.713643,-112.2006889,4.0,44,7
U97cOaXPSOGmVhKEomPjlg,33.5310106,-111.9258438,4.0,80,9
U9hKUngQjWw9ZE6Znwergg,33.3666012806817,-111.721199154854,3.5,122,9
PJ5p1Fs_cOORU0xO5kZI5w,33.6109580993652,-112.184608459473,2.5,21,5
4NPD3ecBbUdfcS9FAuwJIA,33.406669,-112.02249,4.5,182,10
qG3eRlKLXbnWc1unu-0Yjg,33.5609161,-112.0654251,3.0,29,6
zj0BkAi54BGU_AK6AyvJDQ,33.5842663,-111.9767865,4.5,229,10
M6gs2YVjSGMcKy-79CtcSw,33.577653,-111.927532,4.0,65,8
4dwtMbJhU3JEmw9v8UKx2w,33.627164,-112.236954,3.5,121,9
DUDr1kuGv6eh1_s2GWJVgw,33.5087140812804,-112.035941005291,4.0,92,9
oMEwxzRcfSuO1jekYNljSw,33.6722463,-111.890491,3.5,79,9
gCVWxtYREVgirUvlUfGPzw,33.422145,-111.938705,3.5,40,7
TQNDCD50mkXwySB_qXmrXA,33.395974,-111.8406513,3.5,22,6
LA37y058rLD9CnIdWMyPpA,33.3234736,-111.7205343,3.5,46,7
jgHNa2VHgeCANh8bgFDjjQ,33.4341408352117,-111.902205348015,3.0,19,5
hAq4y3FK6tRbjfjvfXAaww,33.5822724,-111.680414,3.0,5,2
vFtMSgQsd3Fwt3U7UJf5dQ,33.538068,-112.1329197,4.5,19,5
9NoaYpTbEG2qn34kq7W3ww,33.5685247,-111.8863159,4.0,16,5
z3iB2QZL7v9dF3nnH6VM0Q,33.4365234375,-112.55672454834,2.5,9,3
1xGyeGEThz_Mmkf9PrS92A,33.4153566,-111.8314726,3.0,24,6
qbEJeRvytnBo5BGG1R5kGg,33.5057744492943,-112.040011882782,3.5,163,10
mxeJ0QOXmGPucx8TayGeIw,33.370259,-112.585823,4.0,48,7
SBMz9sXkko_-fxM1jkGG1w,33.6402791,-112.011286,2.5,22,6
l0QcbMRUqVkX2sUXS-LYhQ,33.611490952635,-112.359393239021,4.0,52,8
8ytNm9tlX3NIK5lBF9Xf7g,33.6411675,-111.9942361,3.0,10,4
3AgXaXLfxqZn2NxdVoDcPw,33.3796376669781,-112.168800830841,3.5,5,2
RW4gRdOqQLrNhNV4lRu1fw,33.7805277,-111.9241916,3.5,68,8
9UrMG4cn2nfIQsJlH8e2PQ,33.6184656207837,-111.893332600594,3.0,54,8
DarcQlLpQOqMxi3tsdffNw,33.6553990527061,-112.030413933098,5.0,3,1
41j3GB7M-Lwq284Pfb9zgw,33.457054176513,-112.07156724527,4.0,466,10
sdpBEhzeDedh7SVe_OMpGg,33.4455124267804,-112.082277046094,4.5,16,5
RYkWbt-nnke2l8X2MzwDIQ,33.450595,-112.029671,3.5,3,1
AKd5OvHajbaxlofM-XE6vw,33.612162,-112.099112,2.5,7,3
Q5ZD7ZAs96NAVblFDV476g,33.381723,-111.754566,3.5,138,10
Ybtpluvthmx-OQwyvp2c3Q,33.262752,-111.668574,4.0,7,3
cQZcWeIDKEF-7nWU3gJMUw,33.5097465515137,-112.035583496094,3.0,110,9
Rr233WRnykn1j-qU9KOzCg,33.42255,-111.924378,4.0,93,9
WRjMDL79KQ0ZG5yCdfJiYA,33.5803476769436,-112.118364572525,3.0,62,8
Q2FaJ3zB6ZuGgvqUqhdc_w,33.4949805,-111.9898781,4.0,153,10
0JS32I8PvxfVIAqS77jcGA,33.5386523,-112.1859866,4.5,4,1
aXvxxzGCXorHp0pAny-XYw,33.3892,-111.86058,4.5,3,1
yvKdAMBtLPAO3rqeVjW0GA,33.4940757,-111.8567431,5.0,5,2
tyC0LaPJo3ct_0JEkTwZxw,33.6265955062005,-112.011376619339,2.0,21,5
-HnNSLlmNbesJ7NF5CmgFg,33.5806045532227,-112.118110656738,2.0,3,1
jsMv_hb1tzP9Olssu1xAcA,33.3350535,-111.9445749,4.0,26,6
i6FVePCt5MHmXswAL2c2sw,33.468144,-111.682874,4.0,67,8
lbjUXPOwjbFFjrn9HklATg,33.379602664243,-112.16892511634,4.0,12,4
wUrTYqp9fHLJ8AR4lMxHGQ,33.4354478848589,-111.997936098642,3.5,144,10
LbBxrQJl-ny02-eCM1LYNg,33.37831,-111.861418,4.0,44,7
QvxwIPme8iheWAfF1YIM4A,33.3343182,-111.8465664,4.0,27,6
C0jG1BBgdCHrtYZVrhzUaA,33.3518,-111.8036,3.0,10,4
4ekebF5aRXdIFeHkDggixg,33.6022124849621,-111.978476643562,4.0,48,7
RRg-Ju8NjcbB8Sm0OR0HEA,33.5749703,-112.1226961,3.5,4,1
SsL60j4ut59-v-gjmM5PKQ,33.6721220785127,-111.905096769333,2.5,58,8
Zr4EpObK2lFT0fjD3KLRCA,33.7515256,-111.9912875,4.0,6,2
o3UxKDqQVZ_8mlO1eZ7JIg,33.4939612,-112.3581976,3.5,53,8
po98_MmbuoJHKgDZTn9AkQ,33.6392402648926,-112.03377532959,2.5,21,5
i--afvRsP1TSJyQMZKgJiw,33.466106,-112.081819,3.5,41,7
7mP8w08JiqlyDzdF-Ui62Q,33.214145,-111.686507,4.0,64,8
2n41w1fel0glITinZ25syQ,33.486815,-112.086637,4.5,4,1
LZUNpdZUkkYwZ4OVQeog6g,33.4152336120605,-111.829284667969,3.0,8,3
KhJVLpvx3_EPZSoOA76TgQ,33.0232023,-111.3872418,3.5,5,2
zyI8_HQPEwkJ22WMb9ILVQ,33.4667028066038,-112.279586791992,2.5,22,6
eXaVJc5GMIjYEUjbrc13FA,33.493332,-111.931207,4.5,211,10
7CTf4W-KT4h6uA_zpGZp2Q,33.5100591,-112.0142073,4.0,201,10
bc3AXuhpyrn7tnmhj1gIeA,33.461739853981,-112.346706390381,3.5,10,4
LYCaveWFti6kUHpMzYKLjA,33.538144,-112.096976,4.5,12,4
8FGW1g153Q1tzvidVq6zPw,33.211671,-111.684707,3.5,14,4
RxYntP8Gsu9hH6gtGjQGVw,33.4652707845178,-111.928442716598,3.5,15,5
WnDYmG4nxIVwnpzx2OYGOQ,33.3183281,-111.6874048,3.0,7,3
vxC3YTLOeGJwrnHcep63FQ,33.487608,-112.082516,2.5,7,3
V8kqWlhtJg3Uhio-KSeq0A,33.385161,-111.6872749,3.5,11,4
wBM9MzNd6s-KDeRcRULJ5g,33.6246613,-111.9435263,3.5,9,3
JBNLnJyrJkhWfFNb3bNr0A,33.3020707,-111.8418631,4.0,72,8
pTJIKblGU2nQvJoK0NVV-w,33.2796264,-111.7955302,3.0,5,2
Rvd5fGybj83Brgm-S-QT1Q,33.508677,-112.035668,3.5,20,5
e5uF2NqcQG-W0ZbdbIi_LA,33.3774817833103,-111.619780300177,3.5,20,5
uZdGSJdWbQpLDsuV9mP79g,33.5827091181461,-111.893676720267,3.5,42,7
TFQNH96S5d8KhQXk9V12ig,33.676764,-111.8967287,3.0,78,9
ne5RmdfFuFL02oJimNYcVw,33.6679775,-112.2781022,4.5,47,7
YUcsW4G5SqZUmSqvFXdUKg,33.4957275390625,-112.152877807617,3.5,52,8
Nkv3rXkBf_Xhw_myB5d4Jw,33.3777024918939,-111.620235443115,2.0,8,3
E0qnH8iICrj6C4ERcT4cJw,33.4219970703125,-111.939888000488,3.0,44,7
zWZ6xiIRjvhvx1gRym-wlQ,33.6026636407604,-111.983610883657,4.0,5,2
9nHc0Sy6YljNGJVvpDo4TA,33.5748903,-112.3260929,4.0,7,3
VSSO193ph86tmxDVaSDb3A,33.5381832,-111.8894703,3.5,40,7
setfRzkAcOPxKH5TZLTqJQ,33.4339584,-112.0087819,3.5,45,7
U4hBrm6TcjKo5rFgYi8WLg,33.4332427978516,-112.556846618652,3.0,3,1
Ehc4Ze59gyFjUBKARCmhcg,33.4791017,-111.9876339,3.0,22,6
cjS2Ug0F7aXvcS0zEFlkBQ,33.4618437,-112.3582326,4.0,24,6
nPVVaj8T9iI1NrHZZFsqvA,33.3779029846191,-112.172332763672,2.0,13,4
gJmBto8IXwSBT4HTcL7cDw,33.3778514,-112.0358955,4.0,22,6
oX4o4a3ETz1aC9uZBlwx-Q,33.6404404,-112.1200308,3.5,52,8
-TNwWa_OGPmZoBFl25zdYA,33.3574524,-112.4296587,4.5,23,6
l0QCZhMOPUId1Xfp23yLgA,33.626466,-111.92453,4.0,85,9
SGGZ6l345YTww09IHxtoew,33.3293584260744,-111.979372836649,4.0,89,9
6P76zWJBtahmJa0yqd9j4A,33.583212,-112.10886,4.5,3,1
j8EdmN5dN_hUZ5Y1wfDFdg,33.567188,-112.135113,3.0,20,5
dvQxsFICv2HFMmQX8yI55w,33.5390281677246,-112.21800994873,4.0,26,6
02rrDia_FTc8jN7LGqzIbQ,33.3703984,-112.3718919,5.0,9,3
-7XuLxfYwZ9x72mEKXdv0A,33.48001,-112.167718,4.5,7,3
xpDSQoFsLQd8uojwjSic5w,33.8330116271973,-111.94026184082,4.5,67,8
guD6--j7BIeqcFW_IUFbgw,33.493726,-111.930207,4.0,83,9
OE7RmfGvpvSEv4g3xDKfSw,33.4355957545874,-111.997697353363,4.0,203,10
dKtbrGgg5fbl8MibhilP2A,33.4336861383781,-112.000563002405,4.0,165,10
PG0itWTUdxdy39P9CTgAzg,33.2851403,-111.6855127,4.0,44,7
tlex-h7TJ-b2X8cLCIfunQ,33.5803604125977,-112.120513916016,4.0,13,4
e9QRvkzssPNRmBLlDem9ZQ,33.5071729,-112.0749616,4.5,215,10
83da7v9gQsWJegTW52qnuw,33.4475173,-112.0742715,3.5,53,8
Pn2oWT6Jgotb3DFBuj9Iyw,33.5873552453934,-111.977632529355,3.5,5,2
MDtjD14H1sGLc4tSg0sUhw,33.4494379,-112.0744459,3.5,53,8
y_xP7ZarLKuefaH26Q4zNA,33.4522382963534,-111.682913303375,2.5,27,6
pARpNmERH5UNb9Sa3XQ7vA,33.449597,-112.075508,3.0,5,2
j_Id-xnaHfyJRV5FlciYhA,33.3773179,-112.0298729,4.0,32,6
rx-sG2ugeK8-oT55YcMJcA,33.4354634,-112.0069893,1.0,3,1
iAe55bO88EwBiPL2GhwBew,33.6297694,-111.8875115,3.5,21,5
wG9Aov3y0qRIicugJNAc0w,33.7806577729887,-111.923919447631,3.0,49,7
6GnJUbiq73xm24F7SixI9g,33.0582548268353,-112.044646461737,5.0,19,5
aS2aNPE861FI4dRrz1Z7Ow,33.4340199638893,-111.994543075561,3.0,64,8
B47dTeqasE9UnrdaWxeBuw,33.6116831,-112.0996273,4.0,17,5
Oi_OT6erHvm6lb_D8bwslw,33.510185,-112.027191,5.0,6,2
tYOx9fHj6B6rmoNRdrAPFQ,33.6216468811035,-111.898345947266,4.5,52,8
4zPHSjIwjx_S1F9JJTyc4w,33.6231332065418,-112.339654802117,3.0,7,3
i6b8U1rKrH_3DE_AoODoeA,33.968783,-112.7296,3.0,17,5
72XFVyG2XFEIxS5cwNdleA,33.4497765831184,-112.069473266602,3.5,14,4
KWo4geULVPzCirc0Scpcow,33.4336774955193,-112.001445002113,3.5,17,5
seucL50Dvg0mpBriQLap5w,33.5403655,-111.8852673,5.0,9,3
86fq6mtHmd6VL8GROG4vSQ,33.6705554946741,-111.906227021385,4.0,60,8
RBvQPI6xn2GmiAOnhirBUw,33.499275,-111.925776,4.5,61,8
uRyf_ZvQMVXa8lPSoJalTw,33.5100466,-112.1798889,3.0,3,1
bObecQabUijQx5wonxlGQA,33.3350717648872,-111.763893745166,5.0,9,3
5W2s7_z9u15l1HcuoAHsfg,33.585636,-111.927548,4.5,24,6
zCgYJGjFzDZbhhlGjpgB9Q,33.8659777768278,-112.138280008086,4.5,77,9
Ft7BXN0D9x_XcVd-VZeLeA,33.6761682,-112.2760197,3.5,20,5
8SvCSiGwtaGL2Z78tRSSlQ,33.4630521,-112.3575051,3.5,39,7
s3NM3Lgh6ZHvY5sN9f-WBg,33.8274273433727,-111.954744458199,3.5,14,4
qbRiu4CuCY-8ASbI5ESopg,33.3272385,-111.8426376,3.5,4,1
RaI4NZfESHbCPu-7Vjv9rQ,33.3373254,-111.8771083,4.0,103,9
uxzYF6A_PLVhIraINJfDbw,33.381279,-111.724162,3.5,14,4
pvrp3YfZnokQmUrthVI-jQ,33.2612051,-111.8844148,3.5,132,10
LYcHGQQHep1COP4Qg433SQ,33.4329724,-111.9043028,3.0,144,10
Q1kD3dWU47mzGF-83ILrQQ,33.3492557,-111.8223441,4.5,8,3
1epH2hHsZ2HoSU8ugWWSOw,33.4213508,-111.9247139,4.0,33,7
gpAAY-SdEFyKpk8NSSHsgQ,33.3922454,-111.7530435,4.0,34,7
Ndk3mmxFthvuGO7LFKeUmQ,33.3481901715968,-111.983333291437,4.0,59,8
DtFfUpwTeNkRW1dTVySavg,32.879868720219,-111.682262353895,4.0,29,6
m9haUi2_1lHR2eAKBhKwDg,33.513539,-112.074195,4.0,424,10
11NjTU-TnxoEJICfsJ44Rg,33.605479,-112.1866844,5.0,5,2
MPHoF6kRNZhxcDfxHeoUlw,33.2971021,-111.8984162,4.0,46,7
1udzLbeQxmLTbOtgyVP0kQ,33.479605,-112.016481,4.0,74,9
dnon3NUcDwoJOCzIe44Xuw,33.4950665,-112.1687924,2.5,5,2
A-zAHCowH6uRWXPETwSxJg,33.6128451,-111.9263033,2.0,5,2
pfYXB7wZEWcyJ7t1ha9ePQ,33.65379,-112.23381,4.0,20,5
lneCKBqC5qPphrbFGcaI3A,33.484011,-112.048027,4.5,42,7
RA7SHeNDBqZkoM0XspKGxw,33.4657096862793,-112.13671875,2.5,4,1
ouBlOm6OSfVKWatic4c2lg,33.3604,-111.7497,4.5,8,3
2OZtiGEvLfAjfhC18m9Djw,33.4356179,-111.9980804,2.5,3,1
pW2YJJHHDhs2GgMsbj9FbQ,33.383932,-111.6849409,2.0,4,1
LFD2IAZUmtPIddFJDcBkYw,33.44341,-111.993675,3.0,5,2
_tWPlLKRenyHPvkxqZ2UQQ,33.6566467285156,-111.866561889648,4.5,54,8
S25ttNUduO3JwFjTL5cUxg,33.4800695,-111.9276922,4.0,24,6
h_WtRK_umSU8LCCmAeqbFA,33.48124,-111.90979,4.0,361,10
acZ2GUh3R_wcu4r3Z5tSCQ,33.4478740331941,-112.072689351505,4.0,35,7
o1W6gwCqnJqvdCenLWz5GA,33.4871849,-112.064702,4.0,326,10
AkZ-zc7dIOBcaNoQKGcfSg,33.434332,-111.9255007,3.5,19,5
lC-pXfTSiCGVQvaFlLn3iQ,33.4657463329835,-112.356631661418,3.5,15,5
WBfPco3j27X_IBpZ_PDcUA,33.699034,-112.1068993,4.5,20,5
638KbE3REls3O3bbOPLnUA,33.2763736216955,-111.791721337335,4.0,23,6
E5CDCVDHpNzTPh5F3Pbppg,33.414651,-111.9327918,4.5,6,2
74dalJbXUV6E1riFGD-AVg,33.439648,-112.026154,3.0,4,1
I4vC08JXAFjXszUZAszh2Q,33.638365,-112.216355,2.5,48,7
teuV97i82bhr5MaBj6rwyg,33.5389825,-112.2177045,3.0,5,2
wOL5PrOe0yG0wWz7aAEoXQ,33.2627025,-111.7167354,3.0,58,8
X6PFtUdbCIOrr0r5suKlRg,33.395162,-111.97828,3.5,17,5
nCa9q1zGE8y-lNPHfMZTNw,33.3938026428223,-111.868804931641,4.0,24,6
hiXt1iC9nJh3--kz80zRtA,33.3042957407848,-111.840548017449,3.5,42,7
Yvk6VWr6SVg6PG4jIep6rQ,33.3192410383648,-111.925849737959,4.0,111,9
_HGheM2jzKEZFqkT4kyViQ,33.4341900790355,-111.994339227676,4.5,131,10
BDXKnMfbY1vraCXAKx0j7Q,33.6240959,-112.3944868,2.5,9,3
HrSowDDXw71VD_d-4g7I5g,33.519553,-112.0651591,3.5,308,10
N-hmuPPHrTxDA_pQXgt9zQ,33.4962047,-112.0212354,1.5,13,4
m4Gw2d0_iWE3kyDhNtD0-g,33.6315727233887,-112.013931274414,3.5,41,7
Dp1VAj7SIb82CuwVDLah0Q,33.6790861,-111.9767717,2.5,14,4
TRI4ZCk8caJckKkGTvzpIQ,33.5744987688882,-112.121898754144,4.5,19,5
XGl6nL5I21Lm8XmkfnNvsw,33.582486,-111.8923957,3.5,100,9
5cdOl0IBh58CWW9lDGyJOw,33.606684,-111.730925,4.0,17,5
KramfptRWKyQOm672d-w4Q,33.3657298,-111.7897671,4.0,9,3
MmafQlWPPu0qbA7_1ayHNg,33.276277,-111.8748842,3.5,92,9
yggyuN3FV_NiQCKfvN-b-Q,33.5104258,-112.0284918,4.0,22,6
hF6KrTKdQBk0wDIkZmhFkA,33.3162625,-111.9688151,3.5,10,4
xeJc9ZyVHfEz7tDoUjdBIw,33.488807,-112.065237,2.5,13,4
RiJ7ERp0UkQqaOFsrSP4zw,33.4678388,-112.0296326,4.5,3,1
2LZdhuiDH4RkDHQnHAOcnw,33.731835,-111.852751,4.0,61,8
sFS2RWCXUqwSRVLMn5S6oA,33.3003980129221,-111.74266192922,4.0,67,8
1JXCQLdUZSWJqghmLovl4w,33.3183691,-111.9276449,4.5,66,8
4_KQfG6h4BstcMDNRtnxdg,33.3633210325285,-111.879185703021,3.5,25,6
n87ZF6btSU6Tmoq4AeGDiQ,33.640277,-112.4218166,3.0,5,2
s0aRh5eiJIPV4iDRRSR8Ew,33.3931044,-111.9149789,2.0,41,7
eyHjc5AhDp5mZWGA0QKgAg,33.3197271,-111.9837428,3.5,25,6
LHDdVzvX1q_LWfIwTU8fHg,33.034647835948,-112.048163036999,3.5,28,6
rlK6fzjSQg8SVF0wGsPQ1Q,33.4069175720215,-112.081123352051,3.5,3,1
qZCtzJCdt29_DdYD8US9FQ,33.6195142862107,-111.87424840517,3.0,8,3
_K5cfCM7-zQZ1hXdbsc2fQ,33.6414947509766,-112.355964660645,4.0,90,9
NkGQRN6ahwQoFEAlHq8NHg,33.6554989,-111.9299197,3.5,71,8
IURIbkgQgHXAgwX6hAgiNQ,33.463851,-111.941673,3.5,157,10
pbVL3t783OyO701yK5W08g,33.4217189,-111.9542269,4.0,9,3
ulsOh8fCOwlUsNLnrsx_vw,33.479102878909,-112.289654458784,3.5,3,1
DnA5Ec7DOvaaCxmnLx2iYw,33.47987,-111.9978239,3.5,40,7
K_IYgVB9LhIoRUEbs8km-w,33.4153611,-111.582847,3.5,3,1
rNVzF9mIIkbeie5nMydiyg,33.3098443,-111.6691804,2.5,4,1
rluuxDPHiP9Z4qtNO66eTw,33.5106171,-111.9866163,3.5,25,6
6HzJOvPwMLLuGI4kYf4iZQ,33.4928229,-112.2859562,4.5,5,2
Yi2_WbqDjeUrZn7WhdFA8w,33.5747251,-111.8619471,4.0,50,8
HV-0vQADkXSKqFCz9HH7vQ,33.024245,-112.048007,2.5,14,4
IoGTYoblT4NINuet-sERAw,33.4626163,-111.9269743,2.5,8,3
VL6ORdoe2aDo6Ys9w_Kdxw,33.4907391,-111.6705522,3.0,10,4
5npcHq7cvdJlgQen_1n80Q,33.5102068,-112.0272041,3.0,47,7
wmjyhv_pEYd_wi3XhVS6rw,33.4522698,-112.3917376,3.5,7,3
P6S2faevnR4y89lFs6Zw5Q,33.4228607,-111.8659853,4.5,18,5
DttDhELFKdueDqFp45idHA,33.6542844625079,-112.234899230393,3.0,78,9
swuZvAsztWfd1W4aZIwG1A,33.024029,-112.050796,4.0,40,7
mSso4OtVKrLn4-BVdwAGwA,33.4070899,-112.037968,2.0,9,3
IyIdSLyM2KBL4BuLmtWP_w,33.3353045,-111.9126175,3.0,8,3
_UrbZpgCq638dWrS0Vly2A,33.6297775,-111.8874099,3.5,72,8
CKhtiDFAfr31jQIJrpehuw,33.5095292,-112.0609579,4.5,282,10
4C-lKI0L6bloWChrqXM5Jg,33.4937481,-111.9307011,4.5,39,7
G90xX0E76dEIq51x4RxtVQ,33.380516,-111.724395,4.0,115,9
cuLVubarNFQ7VjpT5k7DEQ,33.4803014,-112.0805864,4.0,39,7
M0qJweLJaNO2ikd8koYn4w,33.4504587,-112.0740771,3.5,62,8
